"DataStream_x","DataStream_y"
1674,17.1801,
1675,19.4143,
1676,16.7281,
1677,17.1134,
1678,16.4434,
1679,18.3688,
1680,16.5127,
1681,17.0565,
1682,17.7594,
1683,21.4172,
1684,17.62,
1685,21.4133,
1686,18.5004,
1687,17.5381,
1688,18.0414,
1689,20.9195,
1690,18.096,
1691,20.3305,
1692,16.8458,
1693,17.3768,
1694,18.554,
1695,16.7886,
1696,19.2833,
1697,17.1259,
1698,16.4591,
1699,18.7683,
1700,17.0484,
1701,16.4919,
1702,17.985,
1703,16.3094,
1704,16.6595,
1705,17.9553,
1706,16.5096,
1707,18.8109,
1708,18.9147,
1709,16.5078,
1710,17.0779,
1711,16.5732,
1712,16.6026,
1713,16.4536,
1714,19.2771,
1715,17.7235,
1716,17.0215,
1717,19.208,
1718,21.9783,
1719,18.128,
1720,20.4737,
1721,16.5936,
1722,21.798,
1723,16.993,
1724,16.5033,
1725,18.6178,
1726,16.4824,
1727,17.9548,
1728,18.692,
1729,17.3078,
1730,17.0485,
1731,19.0807,
1732,16.7417,
1733,17.207,
1734,19.3847,
1735,17.0803,
1736,19.4556,
1737,16.9105,
1738,16.9583,
1739,19.0959,
1740,17.3325,
1741,17.6886,
1742,19.3604,
1743,16.7636,
1744,19.0686,
1745,16.8629,
1746,17.792,
1747,21.0367,
1748,17.3633,
1749,16.9977,
1750,19.7118,
1751,16.567,
1752,18.7469,
1753,17.8969,
1754,17.1658,
1755,17.3492,
1756,19.1439,
1757,17.788,
1758,17.2022,
1759,20.0222,
1760,18.2575,
1761,18.7965,
1762,16.8736,
1763,21.1509,
1764,17.4085,
1765,17.7893,
1766,20.6249,
1767,17.9385,
1768,18.3058,
1769,21.0737,
1770,17.6256,
1771,17.1907,
1772,18.9466,
1773,17.2395,
1774,19.5938,
1775,19.1886,
1776,19.8264,
1777,22.7167,
1778,17.4454,
1779,21.3582,
1780,18.737,
1781,17.8454,
1782,20.1158,
1783,17.5438,
1784,23.1366,
1785,18.1615,
1786,18.2851,
1787,22.4246,
1788,18.3648,
1789,18.7513,
1790,20.9634,
1791,18.8791,
1792,21.8148,
1793,18.4932,
1794,20.1988,
1795,20.3052,
1796,18.3659,
1797,25.9567,
1798,19.1282,
1799,22.071,
1800,19.6313,
1801,23.16,
1802,18.3264,
1803,19.0738,
1804,23.8737,
1805,18.7332,
1806,19.074,
1807,22.9288,
1808,20.5982,
1809,22.1305,
1810,18.7441,
1811,24.2029,
1812,18.4386,
1813,21.8037,
1814,18.7352,
1815,17.9128,
1816,18.4496,
1817,23.8209,
1818,18.5263,
1819,21.3232,
1820,19.2463,
1821,20.9973,
1822,17.6334,
1823,19.0069,
1824,19.867,
1825,17.3814,
1826,21.2956,
1827,17.9055,
1828,17.8423,
1829,22.8775,
1830,18.7737,
1831,20.7525,
1832,17.4685,
1833,18.0513,
1834,19.7916,
1835,17.3603,
1836,17.913,
1837,20.7444,
1838,18.7522,
1839,19.5967,
1840,20.6973,
1841,17.7204,
1842,20.8869,
1843,18.223,
1844,20.6957,
1845,19.2537,
1846,17.6518,
1847,18.7689,
1848,17.2544,
1849,18.5887,
1850,22.3933,
1851,17.7733,
1852,19.3004,
1853,16.8821,
1854,17.4579,
1855,20.6441,
1856,16.8123,
1857,18.2366,
1858,16.8119,
1859,19.3732,
1860,17.9866,
1861,19.8042,
1862,18.4976,
1863,19.8345,
1864,18.4071,
1865,22.8193,
1866,17.4833,
1867,19.3327,
1868,17.4252,
1869,18.3717,
1870,20.6613,
1871,18.672,
1872,21.1366,
1873,18.4327,
1874,23.0068,
1875,18.2759,
1876,20.5949,
1877,17.8243,
1878,19.0531,
1879,21.0734,
1880,17.3725,
1881,20.4466,
1882,17.7094,
1883,19.0275,
1884,20.587,
1885,18.3398,
1886,20.3136,
1887,18.6025,
1888,19.5485,
1889,17.4469,
1890,17.8066,
1891,17.9051,
1892,20.7977,
1893,18.373,
1894,22.6495,
1895,18.3025,
1896,17.8646,
1897,25.3545,
1898,18.4066,
1899,20.4344,
1900,18.4744,
1901,19.9996,
1902,18.3432,
1903,18.9291,
1904,18.134,
1905,20.3442,
1906,18.4629,
1907,18.1083,
1908,19.983,
1909,17.915,
1910,19.9561,
1911,19.0843,
1912,18.1461,
1913,20.1338,
1914,18.2328,
1915,20.6423,
1916,21.8981,
1917,18.6886,
1918,20.2899,
1919,19.8276,
1920,18.2855,
1921,20.467,
1922,17.9429,
1923,20.3201,
1924,20.6079,
1925,18.0345,
1926,17.6998,
1927,22.2428,
1928,19.2753,
1929,19.1787,
1930,20.5393,
1931,17.4142,
1932,17.7634,
1933,20.1877,
1934,19.0988,
1935,17.8959,
1936,18.2129,
1937,21.1248,
1938,18.8812,
1939,17.6434,
1940,18.0554,
1941,21.6686,
1942,17.1033,
1943,20.0193,
1944,17.9864,
1945,19.8278,
1946,18.262,
1947,18.0281,
1948,22.5554,
1949,20.1074,
1950,20.3448,
1951,18.5649,
1952,18.4828,
1953,18.048,
1954,21.4351,
1955,18.7827,
1956,19.9246,
1957,17.8346,
1958,18.2497,
1959,21.6415,
1960,17.9772,
1961,20.4096,
1962,19.6022,
1963,22.0267,
1964,18.4164,
1965,17.1473,
1966,19.9025,
1967,18.9055,
1968,21.7558,
1969,18.3381,
1970,18.0993,
1971,21.1517,
1972,20.0946,
1973,18.836,
1974,25.5907,
1975,19.9651,
1976,18.9454,
1977,21.1073,
1978,18.6712,
1979,18.5123,
1980,18.6436,
1981,21.4024,
1982,20.633,
1983,19.5287,
1984,21.4991,
1985,18.6413,
1986,19.069,
1987,21.294,
1988,18.8794,
1989,18.5354,
1990,18.6895,
1991,19.1336,
1992,19.9069,
1993,20.6918,
1994,19.3893,
1995,25.4564,
1996,21.0129,
1997,20.0539,
1998,23.0915,
1999,19.641,
2000,20.2794,
2001,19.5735,
2002,20.0056,
2003,19.6751,
2004,21.5938,
2005,24.6877,
2006,20.3895,
2007,19.357,
2008,19.8943,
2009,20.3113,
2010,18.9305,
2011,20.8097,
2012,19.1248,
2013,19.2463,
2014,25.2422,
2015,18.487,
2016,21.7093,
2017,18.7096,
2018,21.8266,
2019,17.9389,
2020,17.9365,
2021,19.6216,
2022,26.0854,
2023,19.1174,
2024,20.315,
2025,19.7021,
2026,20.0235,
2027,19.026,
2028,22.9222,
2029,18.6486,
2030,21.7148,
2031,19.3123,
2032,18.7045,
2033,19.0101,
2034,18.4949,
2035,19.7053,
2036,22.5205,
2037,20.1417,
2038,21.3819,
2039,18.5546,
2040,18.3702,
2041,18.9221,
2042,18.0317,
2043,18.9315,
2044,26.1644,
2045,19.2769,
2046,23.5373,
2047,18.7944,
2048,20.6868,
2049,21.7085,
2050,18.2112,
2051,19.5269,
2052,19.2161,
2053,19.0233,
2054,18.2886,
2055,24.5343,
2056,23.7494,
2057,18.6477,
2058,21.3901,
2059,19.0951,
2060,18.72,
2061,18.6788,
2062,18.6203,
2063,18.5693,
2064,18.0795,
2065,21.6109,
2066,24.102,
2067,20.8259,
2068,18.3666,
2069,18.413,
2070,18.7891,
2071,19.173,
2072,19.4841,
2073,18.5115,
2074,19.9002,
2075,25.6178,
2076,18.7915,
2077,19.7478,
2078,21.8591,
2079,18.7614,
2080,18.6361,
2081,21.2586,
2082,19.4799,
2083,19.1383,
2084,18.2621,
2085,22.1738,
2086,18.7009,
2087,21.0734,
2088,18.921,
2089,20.8399,
2090,19.2508,
2091,18.2566,
2092,19.2484,
2093,18.9903,
2094,18.8081,
2095,17.9697,
2096,17.7399,
2097,20.8284,
2098,18.1424,
2099,23.9955,
2100,18.732,
2101,18.0965,
2102,19.3112,
2103,18.5304,
2104,18.3315,
2105,18.333,
2106,18.1019,
2107,23.3605,
2108,19.7961,
2109,18.1877,
2110,18.4306,
2111,20.8928,
2112,18.0318,
2113,19.7208,
2114,18.2637,
2115,18.5731,
2116,18.0782,
2117,20.376,
2118,25.8371,
2119,18.7722,
2120,18.2824,
2121,21.753,
2122,19.7827,
2123,19.9447,
2124,18.8138,
2125,20.7349,
2126,18.767,
2127,19.0742,
2128,22.6301,
2129,20.8928,
2130,18.5506,
2131,18.5655,
2132,21.8335,
2133,19.2538,
2134,19.1041,
2135,18.4655,
2136,18.6064,
2137,19.1942,
2138,25.9748,
2139,18.8483,
2140,19.0567,
2141,21.6728,
2142,19.2511,
2143,20.5689,
2144,19.4181,
2145,18.6962,
2146,19.1658,
2147,19.418,
2148,22.4265,
2149,23.1007,
2150,22.2101,
2151,18.7963,
2152,22.1673,
2153,19.2429,
2154,19.5303,
2155,18.4963,
2156,20.5022,
2157,19.5089,
2158,23.8163,
2159,22.2755,
2160,18.641,
2161,19.0294,
2162,19.1169,
2163,18.6111,
2164,19.0923,
2165,19.4996,
2166,19.9876,
2167,20.9986,
2168,19.0571,
2169,23.2534,
2170,20.1834,
2171,24.2385,
2172,19.7052,
2173,20.3581,
2174,24.4007,
2175,19.7547,
2176,20.0309,
2177,20.2975,
2178,28.048,
2179,19.4818,
2180,25.3156,
2181,19.8408,
2182,24.1584,
2183,21.1783,
2184,22.8829,
2185,21.6809,
2186,20.3441,
2187,22.2645,
2188,19.4287,
2189,19.3246,
2190,22.5395,
2191,20.4216,
2192,23.5292,
2193,21.1266,
2194,26.0858,
2195,20.2118,
2196,24.158,
2197,21.1429,
2198,22.5196,
2199,20.4648,
2200,20.0016,
2201,24.7016,
2202,21.55,
2203,24.7525,
2204,20.2265,
2205,25.4167,
2206,19.5002,
2207,21.2975,
2208,20.7362,
2209,24.0285,
2210,19.4633,
2211,19.9118,
2212,24.021,
2213,22.3932,
2214,24.3044,
2215,20.0548,
2216,19.5991,
2217,19.2461,
2218,23.4252,
2219,20.3933,
2220,23.0822,
2221,20.3153,
2222,20.5397,
2223,24.0314,
2224,19.7207,
2225,22.5389,
2226,19.6245,
2227,22.1753,
2228,19.5048,
2229,25.1423,
2230,20.261,
2231,20.1223,
2232,23.6324,
2233,20.5358,
2234,22.0967,
2235,19.6318,
2236,19.4552,
2237,22.9178,
2238,19.331,
2239,19.2047,
2240,20.0348,
2241,25.7029,
2242,19.5003,
2243,23.0917,
2244,19.7584,
2245,21.3572,
2246,19.8086,
2247,23.6316,
2248,19.5704,
2249,19.5391,
2250,21.3264,
2251,18.9632,
2252,20.7573,
2253,23.484,
2254,19.1114,
2255,19.7069,
2256,23.5357,
2257,19.9024,
2258,21.4853,
2259,18.4204,
2260,22.6751,
2261,19.7352,
2262,19.4876,
2263,21.536,
2264,20.7674,
2265,22.6723,
2266,19.2097,
2267,22.6173,
2268,21.4412,
2269,21.5626,
2270,20.0304,
2271,19.247,
2272,22.8391,
2273,19.9934,
2274,19.34,
2275,23.1868,
2276,20.138,
2277,21.4138,
2278,18.8597,
2279,21.0887,
2280,19.6783,
2281,20.7575,
2282,22.9508,
2283,19.6261,
2284,22.2594,
2285,19.9531,
2286,22.1078,
2287,21.6718,
2288,19.3292,
2289,23.0843,
2290,19.5054,
2291,25.3418,
2292,20.2317,
2293,21.7958,
2294,20.2454,
2295,21.1456,
2296,19.9477,
2297,18.908,
2298,20.3423,
2299,19.3764,
2300,19.9216,
2301,21.1485,
2302,19.4596,
2303,20.7714,
2304,20.02,
2305,19.7073,
2306,20.3173,
2307,19.2313,
2308,24.2584,
2309,19.8544,
2310,20.073,
2311,20.0595,
2312,19.0849,
2313,21.6567,
2314,20.607,
2315,22.1369,
2316,23.158,
2317,22.5943,
2318,20.5536,
2319,19.6523,
2320,22.1681,
2321,20.1116,
2322,19.8383,
2323,20.8498,
2324,20.9879,
2325,19.8182,
2326,20.4742,
2327,18.8776,
2328,19.9964,
2329,19.4247,
2330,20.1707,
2331,21.2675,
2332,19.5028,
2333,20.6565,
2334,20.5365,
2335,21.6782,
2336,19.307,
2337,19.7207,
2338,21.7374,
2339,19.4052,
2340,20.9036,
2341,22.6282,
2342,20.4336,
2343,21.6752,
2344,19.7088,
2345,19.4935,
2346,20.9222,
2347,20.1588,
2348,21.1153,
2349,19.189,
2350,19.1082,
2351,21.1496,
2352,19.8686,
2353,19.9733,
2354,20.833,
2355,19.2649,
2356,20.2178,
2357,22.1762,
2358,21.7942,
2359,19.8707,
2360,21.6196,
2361,24.9192,
2362,20.9663,
2363,24.6132,
2364,22.2963,
2365,23.6083,
2366,20.8259,
2367,22.6327,
2368,19.9205,
2369,21.2529,
2370,25.0432,
2371,20.6195,
2372,24.9758,
2373,20.7176,
2374,24.5402,
2375,21.6813,
2376,21.0086,
2377,23.7285,
2378,21.6681,
2379,22.625,
2380,21.7687,
2381,23.6692,
2382,20.5718,
2383,24.6085,
2384,20.9239,
2385,24.0223,
2386,23.8081,
2387,21.0736,
2388,23.0608,
2389,22.4887,
2390,22.9533,
2391,20.9161,
2392,25.9548,
2393,20.9233,
2394,26.205,
2395,20.9374,
2396,23.6131,
2397,23.0171,
2398,23.5241,
2399,22.1349,
2400,25.0013,
2401,26.7157,
2402,24.6161,
2403,21.5688,
2404,21.2173,
2405,23.1683,
2406,21.6154,
2407,24.1381,
2408,22.5553,
2409,25.246,
2410,21.5794,
2411,23.3951,
2412,21.83,
2413,22.9993,
2414,21.3634,
2415,23.7522,
2416,23.1859,
2417,24.9846,
2418,21.7349,
2419,21.8811,
2420,25.1034,
2421,20.3364,
2422,22.7936,
2423,22.4263,
2424,24.3295,
2425,22.2091,
2426,24.1795,
2427,22.0444,
2428,24.1669,
2429,23.6992,
2430,21.3114,
2431,23.391,
2432,19.7338,
2433,22.5012,
2434,22.153,
2435,20.5628,
2436,22.7255,
2437,21.3804,
2438,22.2027,
2439,20.1536,
2440,23.9258,
2441,20.6188,
2442,22.5416,
2443,21.3787,
2444,25.5037,
2445,25.4131,
2446,23.332,
2447,20.324,
2448,20.5846,
2449,23.8758,
2450,20.4112,
2451,20.0903,
2452,26.1276,
2453,23.0027,
2454,22.0586,
2455,24.5342,
2456,20.3886,
2457,23.7178,
2458,21.1555,
2459,19.908,
2460,23.8566,
2461,20.2627,
2462,22.418,
2463,20.924,
2464,23.8227,
2465,20.5629,
2466,21.044,
2467,22.9094,
2468,20.4733,
2469,22.4742,
2470,20.4653,
2471,21.1033,
2472,24.0685,
2473,21.4528,
2474,23.4318,
2475,22.3447,
2476,23.5342,
2477,20.4071,
2478,23.6386,
2479,22.1643,
2480,21.3995,
2481,22.7748,
2482,22.0144,
2483,21.3247,
2484,21.0203,
2485,20.9996,
2486,23.2101,
2487,21.1499,
2488,23.8977,
2489,20.9616,
2490,24.8276,
2491,21.3307,
2492,24.1678,
2493,20.2784,
2494,25.6261,
2495,20.8291,
2496,25.132,
2497,23.8298,
2498,23.8514,
2499,20.6737,
2500,21.3401,
2501,20.4099,
2502,23.2814,
2503,21.6435,
2504,23.6162,
2505,22.052,
2506,23.0423,
2507,20.6116,
2508,22.7623,
2509,22.5781,
2510,23.3018,
2511,20.9988,
2512,21.2094,
2513,22.9033,
2514,20.95,
2515,21.5739,
2516,20.4126,
2517,22.2406,
2518,20.7951,
2519,20.5638,
2520,21.8577,
2521,19.8852,
2522,21.123,
2523,25.1589,
2524,20.4898,
2525,24.7237,
2526,23.3595,
2527,21.6935,
2528,24.6207,
2529,21.3695,
2530,21.7788,
2531,24.854,
2532,21.4799,
2533,21.1734,
2534,25.0628,
2535,22.9949,
2536,21.7997,
2537,23.3803,
2538,20.5043,
2539,22.9529,
2540,23.2987,
2541,21.9691,
2542,25.4371,
2543,23.4667,
2544,22.1315,
2545,21.0291,
2546,25.028,
2547,22.3068,
2548,24.5012,
2549,23.5242,
2550,20.9972,
2551,24.9119,
2552,21.7663,
2553,21.114,
2554,20.9957,
2555,29.14,
2556,21.5796,
2557,26.879,
2558,22.4188,
2559,24.989,
2560,25.2401,
2561,23.3536,
2562,27.0242,
2563,24.6425,
2564,24.0761,
2565,23.3505,
2566,25.5149,
2567,23.8473,
2568,24.5651,
2569,22.731,
2570,24.994,
2571,22.4221,
2572,25.6026,
2573,21.6853,
2574,21.9687,
2575,25.1417,
2576,22.9023,
2577,30.1091,
2578,25.6876,
2579,22.5365,
2580,26.0717,
2581,21.8284,
2582,24.0063,
2583,22.7876,
2584,26.5524,
2585,22.8721,
2586,22.4482,
2587,26.2172,
2588,21.6111,
2589,24.4714,
2590,23.0757,
2591,21.307,
2592,25.8064,
2593,22.4804,
2594,25.4432,
2595,22.2523,
2596,25.8538,
2597,22.2843,
2598,24.5158,
2599,22.4223,
2600,25.2752,
2601,28.551,
2602,23.0685,
2603,23.3674,
2604,23.622,
2605,23.2059,
2606,25.1739,
2607,21.7136,
2608,25.0723,
2609,21.5506,
2610,27.0582,
2611,21.8981,
2612,22.1158,
2613,25.74,
2614,21.9717,
2615,22.4988,
2616,24.2772,
2617,22.6981,
2618,24.4763,
2619,25.8452,
2620,27.6866,
2621,21.8449,
2622,22.9374,
2623,23.8591,
2624,22.0785,
2625,24.3699,
2626,23.2125,
2627,23.9115,
2628,22.2497,
2629,21.8524,
2630,23.0767,
2631,21.1957,
2632,21.4706,
2633,21.85,
2634,21.1159,
2635,26.588,
2636,20.9805,
2637,21.0834,
2638,21.3398,
2639,21.8839,
2640,21.8348,
2641,28.4288,
2642,21.9679,
2643,20.859,
2644,20.8425,
2645,21.4365,
2646,20.7501,
2647,20.6181,
2648,27.2116,
2649,27.4995,
2650,21.3773,
2651,21.831,
2652,20.852,
2653,24.1612,
2654,20.7421,
2655,23.4056,
2656,21.5853,
2657,20.7512,
2658,20.9342,
2659,21.8504,
2660,22.284,
2661,22.0094,
2662,22.6148,
2663,24.2706,
2664,20.8283,
2665,21.4561,
2666,21.3876,
2667,21.0542,
2668,21.226,
2669,22.4695,
2670,21.8274,
2671,29.1357,
2672,24.0854,
2673,21.1745,
2674,24.692,
2675,22.5576,
2676,24.7305,
2677,21.5335,
2678,24.0022,
2679,21.6468,
2680,21.2479,
2681,21.2876,
2682,21.6883,
2683,21.0629,
2684,21.0071,
2685,21.6142,
2686,31.4541,
2687,22.449,
2688,21.3188,
2689,25.2253,
2690,22.8769,
2691,21.9513,
2692,23.7279,
2693,21.8398,
2694,21.7993,
2695,25.9,
2696,22.9596,
2697,26.6961,
2698,22.1934,
2699,22.5469,
2700,23.4,
2701,21.8922,
2702,22.0475,
2703,28.8246,
2704,26.8029,
2705,24.6415,
2706,27.1354,
2707,24.5684,
2708,23.7265,
2709,22.0389,
2710,22.6942,
2711,24.857,
2712,26.1381,
2713,25.8271,
2714,25.6858,
2715,22.3245,
2716,22.141,
2717,23.5218,
2718,22.4122,
2719,22.2273,
2720,26.6762,
2721,26.4915,
2722,22.5443,
2723,25.8125,
2724,23.7065,
2725,22.2993,
2726,23.1501,
2727,22.5444,
2728,22.4537,
2729,28.7215,
2730,21.8993,
2731,26.0603,
2732,22.5699,
2733,23.8286,
2734,24.1094,
2735,22.4739,
2736,23.2,
2737,28.0978,
2738,28.1104,
2739,28.8281,
2740,23.791,
2741,25.4975,
2742,24.0276,
2743,24.2602,
2744,22.7123,
2745,28.3984,
2746,22.2501,
2747,26.692,
2748,23.8836,
2749,24.8113,
2750,22.3456,
2751,25.4263,
2752,22.4576,
2753,23.0601,
2754,27.3684,
2755,24.8378,
2756,23.7362,
2757,22.1267,
2758,26.6414,
2759,22.5213,
2760,26.0241,
2761,22.1623,
2762,25.3,
2763,22.0187,
2764,24.691,
2765,22.921,
2766,24.2252,
2767,22.7877,
2768,23.3771,
2769,30.0721,
2770,23.0206,
2771,26.6149,
2772,22.514,
2773,26.4392,
2774,23.1128,
2775,24.9944,
2776,25.8352,
2777,23.749,
2778,26.448,
2779,22.7937,
2780,22.2243,
2781,24.0966,
2782,22.6394,
2783,24.2302,
2784,23.9257,
2785,22.0932,
2786,24.3634,
2787,23.5834,
2788,24.764,
2789,24.9106,
2790,21.8906,
2791,24.4887,
2792,22.8552,
2793,23.2148,
2794,26.259,
2795,24.3304,
2796,25.4035,
2797,22.6852,
2798,22.1694,
2799,27.0342,
2800,23.6648,
2801,24.7606,
2802,22.9288,
2803,24.6821,
2804,23.2338,
2805,25.3309,
2806,23.1816,
2807,22.8451,
2808,24.7366,
2809,22.1281,
2810,25.6672,
2811,23.6873,
2812,26.5823,
2813,22.4707,
2814,25.1797,
2815,22.5403,
2816,26.0137,
2817,22.1064,
2818,24.7879,
2819,23.4721,
2820,24.9294,
2821,23.2338,
2822,25.0981,
2823,24.2111,
2824,25.5563,
2825,23.7717,
2826,25.3408,
2827,23.8722,
2828,26.2921,
2829,27.0765,
2830,29.3878,
2831,29.2482,
2832,23.6219,
2833,26.7718,
2834,23.0202,
2835,25.2726,
2836,26.5696,
2837,26.8254,
2838,23.4713,
2839,26.4762,
2840,23.715,
2841,22.649,
2842,26.2609,
2843,22.869,
2844,26.1112,
2845,23.7574,
2846,29.0438,
2847,24.0803,
2848,27.4265,
2849,25.3543,
2850,22.9288,
2851,27.1502,
2852,22.7882,
2853,26.2937,
2854,23.1417,
2855,25.5902,
2856,24.1073,
2857,25.5117,
2858,23.0506,
2859,25.4264,
2860,24.5984,
2861,25.0711,
2862,24.4037,
2863,24.6671,
2864,24.3643,
2865,26.1796,
2866,23.2195,
2867,25.8044,
2868,23.1075,
2869,25.3674,
2870,25.0546,
2871,26.9115,
2872,27.7625,
2873,24.8429,
2874,23.8817,
2875,26.0755,
2876,26.6467,
2877,23.5967,
2878,29.6467,
2879,23.9777,
2880,23.6031,
2881,25.1089,
2882,23.2236,
2883,25.9642,
2884,23.0693,
2885,25.9959,
2886,23.4879,
2887,26.2324,
2888,24.2671,
2889,26.3845,
2890,23.6826,
2891,26.1471,
2892,24.2736,
2893,27.1743,
2894,23.031,
2895,23.2698,
2896,26.8573,
2897,24.9408,
2898,29.5003,
2899,30.6482,
2900,25.3734,
2901,26.5645,
2902,26.0058,
2903,27.4942,
2904,24.1185,
2905,24.2285,
2906,24.6956,
2907,26.8935,
2908,28.5734,
2909,25.7639,
2910,26.8782,
2911,25.0659,
2912,26.9698,
2913,23.92,
2914,28.3476,
2915,26.7665,
2916,23.9545,
2917,26.5218,
2918,24.3614,
2919,27.2841,
2920,25.7911,
2921,24.6863,
2922,25.126,
2923,25.6788,
2924,23.7603,
2925,25.07,
2926,23.1274,
2927,25.0281,
2928,23.2938,
2929,26.6188,
2930,24.8846,
2931,27.4695,
2932,23.9458,
2933,25.9535,
2934,23.7923,
2935,24.6896,
2936,22.6735,
2937,25.1794,
2938,23.4947,
2939,26.5936,
2940,25.8973,
2941,27.2043,
2942,27.1367,
2943,22.7754,
2944,26.836,
2945,22.7805,
2946,26.9678,
2947,25.7992,
2948,25.9056,
2949,23.1475,
2950,26.2419,
2951,22.8361,
2952,25.8091,
2953,23.1547,
2954,28.2922,
2955,24.7849,
2956,25.9111,
2957,23.0647,
2958,26.8933,
2959,25.3872,
2960,22.9797,
2961,25.0034,
2962,24.1061,
2963,27.1766,
2964,23.3824,
2965,23.4541,
2966,27.9815,
2967,26.0056,
2968,23.2809,
2969,22.6163,
2970,26.3203,
2971,22.8797,
2972,27.5914,
2973,24.7438,
2974,27.0721,
2975,25.4234,
2976,26.0609,
2977,23.1769,
2978,26.0252,
2979,23.171,
2980,25.6343,
2981,24.5175,
2982,26.1564,
2983,25.0522,
2984,28.1118,
2985,25.6649,
2986,23.8462,
2987,25.8714,
2988,25.0496,
2989,29.344,
2990,23.5897,
2991,23.9062,
2992,28.0942,
2993,23.5387,
2994,25.7141,
2995,26.3994,
2996,23.0721,
2997,26.9513,
2998,23.8764,
2999,24.1711,
3000,26.2921,
3001,23.3708,
3002,26.8197,
3003,27.178,
3004,24.9691,
3005,24.102,
3006,27.5668,
3007,23.2534,
3008,23.7936,
3009,26.2232,
3010,26.649,
3011,29.5725,
3012,23.7118,
3013,26.5773,
3014,25.679,
3015,23.8976,
3016,24.5053,
3017,27.9464,
3018,23.4532,
3019,26.3617,
3020,23.0062,
3021,27.0053,
3022,23.4149,
3023,26.3545,
3024,23.9875,
3025,23.895,
3026,26.4133,
3027,25.2854,
3028,25.1657,
3029,26.8003,
3030,23.6919,
3031,28.8538,
3032,28.5263,
3033,26.2217,
3034,29.497,
3035,25.4088,
3036,28.0183,
3037,25.8087,
3038,26.9043,
3039,26.7759,
3040,28.9543,
3041,24.8317,
3042,30.195,
3043,26.1971,
3044,26.5225,
3045,28.5399,
3046,24.6118,
3047,27.149,
3048,31.3917,
3049,29.4806,
3050,25.6159,
3051,28.7819,
3052,28.5945,
3053,27.7652,
3054,26.225,
3055,27.547,
3056,26.405,
3057,33.0176,
3058,29.4835,
3059,24.8385,
3060,26.8828,
3061,24.1291,
3062,27.2347,
3063,24.8157,
3064,27.7817,
3065,25.7853,
3066,23.5549,
3067,29.3799,
3068,23.5715,
3069,25.2663,
3070,25.0716,
3071,26.024,
3072,23.5321,
3073,24.0693,
3074,24.7612,
3075,31.9226,
3076,27.6963,
3077,23.753,
3078,23.7586,
3079,25.3303,
3080,23.7782,
3081,28.0124,
3082,24.5631,
3083,26.3772,
3084,24.2046,
3085,25.9604,
3086,24.2486,
3087,23.9443,
3088,27.801,
3089,24.5005,
3090,29.2955,
3091,23.5349,
3092,27.4196,
3093,23.13,
3094,22.859,
3095,25.6046,
3096,23.807,
3097,22.8243,
3098,26.8104,
3099,23.3826,
3100,25.7882,
3101,22.9357,
3102,22.7628,
3103,25.1615,
3104,25.0492,
3105,27.0263,
3106,24.3285,
3107,22.399,
3108,25.8374,
3109,22.414,
3110,26.5875,
3111,26.8508,
3112,22.7186,
3113,25.1236,
3114,22.6848,
3115,24.5216,
3116,24.3295,
3117,23.5598,
3118,24.1808,
3119,23.9107,
3120,24.1778,
3121,23.1001,
3122,24.7698,
3123,22.6133,
3124,24.9672,
3125,23.3651,
3126,25.8069,
3127,22.4514,
3128,24.6059,
3129,22.7746,
3130,23.7248,
3131,28.8059,
3132,23.7666,
3133,23.4217,
3134,24.0213,
3135,25.0065,
3136,24.0217,
3137,23.638,
3138,23.1239,
3139,24.0221,
3140,23.1737,
3141,23.6385,
3142,25.1975,
3143,23.3304,
3144,23.4743,
3145,26.5152,
3146,24.518,
3147,23.8587,
3148,25.379,
3149,24.2474,
3150,29.7204,
3151,25.3801,
3152,27.7107,
3153,22.7071,
3154,24.5251,
3155,26.8595,
3156,22.9663,
3157,23.237,
3158,24.7444,
3159,23.0498,
3160,24.1107,
3161,29.5053,
3162,24.4982,
3163,28.0444,
3164,23.4505,
3165,23.074,
3166,24.9831,
3167,23.1847,
3168,24.8166,
3169,29.3001,
3170,23.6006,
3171,27.2152,
3172,26.434,
3173,23.6118,
3174,84.0759,
3175,89.6272,
3176,28.5246,
3177,33.3393,
3178,29.3674,
3179,29.6933,
3180,29.2651,
3181,31.5859,
3182,34.0272,
3183,26.8786,
3184,30.0168,
3185,32.259,
3186,38.0224,
3187,28.9125,
3188,32.6547,
3189,28.4341,
3190,30.1109,
3191,27.0445,
3192,28.1519,
3193,27.8787,
3194,28.072,
3195,38.7201,
3196,26.9967,
3197,28.5728,
3198,28.6905,
3199,26.1864,
3200,36.9637,
3201,28.2365,
3202,31.1879,
3203,30.3194,
3204,26.995,
3205,25.8935,
3206,29.8545,
3207,35.2944,
3208,28.6684,
3209,29.113,
3210,25.4197,
3211,26.1577,
3212,26.3062,
3213,31.1207,
3214,32.9281,
3215,26.8786,
3216,29.1854,
3217,25.7684,
3218,28.3524,
3219,26.1274,
3220,26.8353,
3221,28.8878,
3222,28.1765,
3223,29.7612,
3224,26.9374,
3225,24.4185,
3226,25.6603,
3227,24.4336,
3228,28.3106,
3229,30.0557,
3230,26.9396,
3231,25.207,
3232,24.0271,
3233,24.662,
3234,23.2564,
3235,23.7139,
3236,24.7433,
3237,30.2733,
3238,29.4571,
3239,24.3116,
3240,23.5475,
3241,25.3034,
3242,23.0475,
3243,25.0698,
3244,25.5216,
