"DataStream_x","DataStream_y"
826,23.8087,
827,21.9191,
828,20.6296,
829,23.0774,
830,20.4513,
831,21.5358,
832,20.6796,
833,24.1364,
834,25.0826,
835,21.201,
836,24.5008,
837,21.284,
838,22.6447,
839,21.1705,
840,20.5595,
841,19.8136,
842,23.234,
843,24.3472,
844,20.1312,
845,25.1857,
846,21.0591,
847,20.7285,
848,22.3627,
849,20.5928,
850,20.4266,
851,26.4559,
852,24.4568,
853,21.3172,
854,25.858,
855,22.1179,
856,20.7095,
857,23.1169,
858,20.967,
859,20.5977,
860,20.6752,
861,21.0418,
862,21.251,
863,21.6883,
864,27.7525,
865,22.7656,
866,25.043,
867,23.3439,
868,20.595,
869,21.0158,
870,21.073,
871,20.3379,
872,21.3849,
873,28.7285,
874,25.1952,
875,25.8474,
876,27.3889,
877,20.0258,
878,20.1683,
879,20.5716,
880,23.5092,
881,20.0677,
882,20.1486,
883,20.9033,
884,21.2823,
885,23.6791,
886,21.5119,
887,20.5697,
888,22.6566,
889,24.2033,
890,20.3292,
891,20.1661,
892,20.6733,
893,22.0729,
894,22.2973,
895,24.9011,
896,20.5282,
897,20.7935,
898,20.4558,
899,22.0081,
900,20.6592,
901,20.8181,
902,25.182,
903,21.4719,
904,26.0709,
905,21.6407,
906,21.014,
907,22.6157,
908,24.2793,
909,25.0082,
910,22.2763,
911,21.2543,
912,24.8942,
913,22.1015,
914,22.1359,
915,21.3644,
916,21.1643,
917,20.9136,
918,21.2474,
919,28.4731,
920,21.5879,
921,25.2823,
922,22.6354,
923,21.4491,
924,21.8246,
925,21.1244,
926,20.7901,
927,21.2097,
928,26.4332,
929,20.9789,
930,21.5485,
931,23.7976,
932,22.0312,
933,21.5495,
934,21.8295,
935,21.112,
936,21.2424,
937,23.8604,
938,22.9417,
939,21.9029,
940,21.8802,
941,21.7054,
942,21.9358,
943,23.3763,
944,21.5157,
945,21.1455,
946,25.9879,
947,25.5551,
948,21.7989,
949,24.8274,
950,22.1739,
951,22.1462,
952,21.9361,
953,22.2084,
954,21.63,
955,27.5838,
956,21.3681,
957,21.5989,
958,25.4219,
959,22.2582,
960,21.5339,
961,22.3372,
962,22.5893,
963,21.5944,
964,27.4888,
965,23.7925,
966,21.6537,
967,24.8496,
968,22.2011,
969,21.9736,
970,21.7825,
971,21.3515,
972,23.9203,
973,21.062,
974,21.7716,
975,20.9114,
976,21.3961,
977,20.938,
978,20.8151,
979,21.4102,
980,21.2288,
981,21.0061,
982,27.6393,
983,24.2674,
984,20.9665,
985,23.6771,
986,21.1392,
987,22.5661,
988,24.0471,
989,21.928,
990,22.4443,
991,23.0178,
992,24.7588,
993,21.8633,
994,24.1472,
995,22.9211,
996,23.5353,
997,22.2626,
998,23.4903,
999,27.5775,
1000,22.8455,
1001,25.0806,
1002,22.3625,
1003,22.0792,
1004,22.0613,
1005,22.7194,
1006,22.2822,
1007,22.4312,
1008,24.9736,
1009,23.476,
1010,24.4472,
1011,21.9258,
1012,22.4206,
1013,22.9263,
1014,22.1413,
1015,22.7666,
1016,26.4666,
1017,24.8482,
1018,22.2019,
1019,26.0968,
1020,22.5082,
1021,22.1475,
1022,22.6089,
1023,23.3142,
1024,22.3002,
1025,23.4881,
1026,26.3428,
1027,21.8587,
1028,23.7511,
1029,21.6226,
1030,23.2739,
1031,22.4766,
1032,22.1297,
1033,22.2634,
1034,25.3698,
1035,25.7456,
1036,23.6977,
1037,24.152,
1038,22.568,
1039,24.8408,
1040,22.8441,
1041,27.2611,
1042,27.5601,
1043,25.761,
1044,23.5274,
1045,24.1359,
1046,23.0002,
