"DataStream_x","DataStream_y"
1679,10.4278,
1680,14.7488,
1681,9.8952,
1682,9.6099,
1683,9.722,
1684,12.3866,
1685,9.845,
1686,9.4618,
1687,11.7971,
1688,13.216,
1689,10.135,
1690,10.1503,
1691,9.5409,
1692,10.3413,
1693,12.3637,
1694,9.7398,
1695,9.4471,
1696,10.4686,
1697,9.4127,
1698,9.9384,
1699,12.4271,
1700,9.4337,
1701,9.5514,
1702,10.5126,
1703,9.911,
1704,15.9486,
1705,10.1698,
1706,10.1742,
1707,9.8801,
1708,12.4392,
1709,10.0306,
1710,9.7284,
1711,10.5722,
1712,11.7428,
1713,9.7855,
1714,9.4226,
1715,10.8057,
1716,9.5733,
1717,11.5514,
1718,11.1924,
1719,9.7852,
1720,9.8453,
1721,12.9133,
1722,10.1258,
1723,10.2339,
1724,10.7933,
1725,9.5555,
1726,10.9751,
1727,12.6219,
1728,10.9596,
1729,10.6176,
1730,10.7382,
1731,10.4419,
1732,14.4523,
1733,9.6389,
1734,12.4427,
1735,11.7803,
1736,11.8615,
1737,9.5346,
1738,10.3371,
1739,9.5942,
1740,10.0679,
1741,11.643,
1742,15.1419,
1743,10.3269,
1744,10.9516,
1745,11.8368,
1746,12.0929,
1747,9.6045,
1748,11.0473,
1749,10.3059,
1750,14.5454,
1751,9.8393,
1752,10.4882,
1753,9.5969,
1754,11.7077,
1755,10.9619,
1756,10.4284,
1757,9.6388,
1758,11.5178,
1759,16.2611,
1760,11.5667,
1761,9.9789,
1762,13.3579,
1763,11.7788,
1764,10.7866,
1765,10.001,
1766,13.4935,
1767,16.0762,
1768,10.4937,
1769,9.8107,
1770,10.9337,
1771,10.3422,
1772,9.897,
1773,13.0769,
1774,10.0834,
1775,10.5748,
1776,10.2675,
1777,12.1548,
1778,13.6719,
1779,12.5144,
1780,11.9883,
1781,11.2069,
1782,11.8545,
1783,14.9695,
1784,11.9601,
1785,10.6091,
1786,10.3393,
1787,11.8874,
1788,13.4293,
1789,10.6087,
1790,10.8961,
1791,11.1494,
1792,12.3447,
1793,12.1161,
1794,11.8011,
1795,11.4312,
1796,11.5461,
1797,14.0189,
1798,10.6405,
1799,10.6519,
1800,13.144,
1801,11.3834,
1802,10.2745,
1803,12.0409,
1804,10.7848,
1805,15.4361,
1806,10.2202,
1807,11.4126,
1808,10.9402,
1809,12.2893,
1810,11.219,
1811,11.5339,
1812,10.5076,
1813,11.2874,
1814,13.5159,
1815,11.1038,
1816,10.9214,
1817,11.3589,
1818,13.3066,
1819,10.4792,
1820,37.3159,
1821,17.5603,
1822,10.983,
1823,12.3682,
1824,14.4919,
1825,11.1255,
1826,11.2304,
1827,13.2746,
1828,17.3645,
1829,11.618,
1830,10.8184,
1831,12.2101,
1832,14.8933,
1833,11.1418,
1834,11.69,
1835,11.3233,
1836,13.0703,
1837,12.1833,
1838,10.6981,
1839,10.7484,
1840,10.9091,
1841,11.9123,
1842,17.1262,
1843,11.5828,
1844,11.8369,
1845,14.0016,
1846,11.2327,
1847,15.826,
1848,11.4567,
1849,15.4526,
1850,10.9109,
1851,11.7809,
1852,10.968,
1853,17.1758,
1854,12.1321,
1855,10.9381,
1856,15.5922,
1857,11.087,
1858,13.9945,
1859,11.4128,
1860,18.2041,
1861,13.0535,
1862,12.51,
1863,12.9264,
1864,11.8632,
1865,10.91,
1866,12.394,
1867,11.3319,
1868,12.483,
1869,15.0997,
1870,11.6838,
1871,11.8102,
1872,12.7634,
1873,11.4541,
1874,11.3688,
1875,10.4981,
1876,12.0548,
1877,13.1646,
1878,11.2235,
1879,11.0035,
1880,10.9729,
1881,11.0678,
1882,11.0932,
1883,10.9153,
1884,13.6873,
1885,12.8336,
1886,11.0331,
1887,11.6225,
1888,12.6072,
1889,11.9744,
1890,10.607,
1891,11.3218,
1892,10.7058,
1893,12.9693,
1894,11.231,
1895,11.4874,
1896,11.4478,
1897,13.4145,
1898,11.0646,
1899,12.8166,
1900,11.7348,
1901,15.7756,
1902,10.7944,
1903,11.4445,
1904,12.2956,
1905,13.257,
1906,10.7195,
1907,11.3082,
1908,11.4837,
1909,15.6365,
1910,13.7601,
1911,10.6009,
1912,11.1125,
1913,11.7466,
1914,10.7502,
1915,10.8204,
1916,11.5916,
1917,10.9712,
1918,10.9702,
1919,10.8986,
1920,11.782,
1921,11.6123,
1922,12.0677,
1923,11.5702,
1924,14.429,
1925,11.9463,
1926,10.6326,
1927,10.5878,
1928,11.7401,
1929,10.9556,
1930,14.1039,
1931,12.0596,
1932,10.8511,
1933,10.7686,
1934,13.3706,
1935,13.4333,
1936,11.0222,
1937,16.1302,
1938,11.1817,
1939,11.0021,
1940,11.888,
1941,13.1283,
1942,11.4411,
1943,10.7058,
1944,11.2896,
1945,10.3878,
1946,10.4789,
1947,10.624,
1948,14.4589,
1949,11.1213,
1950,13.1798,
1951,10.5922,
1952,11.048,
1953,12.0036,
1954,10.5231,
1955,14.0205,
1956,12.5175,
1957,10.6671,
1958,10.6859,
1959,10.7462,
1960,12.2366,
1961,11.1934,
1962,10.4696,
1963,10.6225,
1964,10.4577,
1965,10.5386,
1966,10.5232,
1967,15.3035,
1968,21.5874,
1969,10.6705,
1970,12.219,
1971,12.3015,
1972,10.8378,
1973,11.4868,
1974,15.2295,
1975,11.5454,
1976,11.85,
1977,10.7256,
1978,11.1544,
1979,15.3833,
1980,11.3277,
1981,11.0616,
1982,10.6535,
1983,12.9831,
1984,12.5588,
1985,11.0272,
1986,10.9424,
1987,12.3703,
1988,11.9447,
1989,10.8546,
1990,10.7483,
1991,15.204,
1992,12.0193,
1993,11.5075,
1994,14.687,
1995,11.8747,
1996,12.4749,
1997,12.0316,
1998,11.9452,
1999,11.7069,
2000,13.6704,
2001,12.7812,
2002,11.4676,
2003,11.1683,
2004,12.9515,
2005,11.8098,
2006,11.9661,
2007,12.3342,
2008,11.0494,
2009,10.7208,
2010,12.5813,
2011,10.9405,
2012,13.6017,
2013,12.2032,
2014,11.4988,
2015,11.8369,
2016,10.7844,
2017,82.7611,
2018,14.3218,
2019,13.3468,
2020,10.9098,
2021,10.4913,
2022,10.952,
2023,11.0752,
2024,11.3881,
2025,13.0432,
2026,10.856,
2027,10.6073,
2028,12.7452,
2029,12.1661,
2030,13.661,
2031,10.7638,
2032,12.3903,
2033,11.1394,
2034,10.8958,
2035,15.028,
2036,11.3343,
2037,10.7367,
2038,11.7496,
2039,11.6521,
2040,11.1876,
2041,10.6885,
2042,10.5896,
2043,10.6987,
2044,12.5147,
2045,10.9391,
2046,10.7919,
2047,11.1999,
2048,17.2893,
2049,10.9753,
2050,12.7951,
2051,11.9432,
2052,11.4092,
2053,10.8238,
2054,12.5175,
2055,11.1216,
2056,10.9523,
2057,11.6839,
2058,10.8315,
2059,11.1234,
2060,10.753,
2061,12.2356,
2062,11.2036,
2063,10.9749,
2064,11.637,
2065,15.061,
2066,13.2743,
2067,11.2358,
2068,11.8817,
2069,11.516,
2070,12.2169,
2071,10.8684,
2072,11.4328,
2073,11.325,
2074,10.7395,
2075,11.5127,
2076,10.9534,
2077,11.4329,
2078,11.0074,
2079,10.8563,
2080,10.6978,
2081,13.1561,
2082,15.4747,
2083,11.0992,
2084,11.1641,
2085,13.4711,
2086,12.9477,
2087,11.0718,
2088,10.996,
2089,11.3256,
2090,11.549,
2091,10.7911,
2092,16.6084,
2093,11.8113,
2094,11.1329,
2095,10.8938,
2096,11.9652,
2097,11.2137,
2098,11.8171,
2099,14.2152,
2100,16.9491,
2101,11.9594,
2102,15.1098,
2103,15.9194,
2104,11.6719,
2105,11.3976,
2106,12.2763,
2107,11.4454,
2108,10.9343,
2109,11.8207,
2110,13.3021,
2111,11.4874,
2112,11.5236,
2113,11.5936,
2114,12.9048,
2115,14.2267,
2116,15.4931,
2117,11.8619,
2118,12.3068,
2119,15.8469,
2120,11.7867,
2121,11.5671,
2122,13.2376,
2123,11.7193,
2124,11.5148,
2125,12.6307,
2126,13.1063,
2127,11.7068,
2128,11.6303,
2129,11.8353,
2130,12.6841,
2131,15.986,
2132,14.6941,
2133,11.9373,
2134,11.9981,
2135,13.4401,
2136,12.111,
2137,12.3202,
2138,12.068,
2139,12.4921,
2140,13.9193,
2141,11.6736,
2142,14.1214,
2143,13.993,
2144,12.3771,
2145,12.2999,
2146,13.3521,
2147,13.195,
2148,15.0744,
2149,13.072,
2150,12.7192,
2151,12.7388,
2152,12.693,
2153,15.219,
2154,13.4577,
2155,12.4405,
2156,13.0432,
2157,13.0035,
2158,12.5636,
2159,12.9276,
2160,11.9691,
2161,12.9182,
2162,13.013,
2163,12.1486,
2164,12.299,
2165,13.1275,
2166,12.744,
2167,16.164,
2168,12.9901,
2169,13.672,
2170,15.6138,
2171,14.4346,
2172,12.4893,
2173,12.3234,
2174,12.1331,
2175,17.2686,
2176,13.4675,
2177,12.8051,
2178,12.2979,
2179,12.3894,
2180,18.9991,
2181,12.2923,
2182,12.594,
2183,12.4533,
2184,14.7557,
2185,12.2767,
2186,12.4902,
2187,12.9037,
2188,14.3866,
2189,13.4055,
2190,12.7836,
2191,12.3159,
2192,14.3713,
2193,12.4305,
2194,11.8209,
2195,13.3526,
2196,14.5125,
2197,13.1832,
2198,12.3397,
2199,12.0122,
2200,18.0517,
2201,11.8846,
2202,12.9515,
2203,14.683,
2204,13.6476,
2205,12.0806,
2206,11.8511,
2207,14.3844,
2208,11.6623,
2209,13.029,
2210,12.9298,
2211,11.7739,
2212,12.3329,
2213,12.0995,
2214,16.7038,
2215,15.8243,
2216,13.0146,
2217,14.1066,
2218,12.9118,
2219,17.1315,
2220,11.6182,
2221,11.7506,
2222,13.3153,
2223,13.7359,
2224,12.9499,
2225,12.4134,
2226,11.9348,
2227,14.8419,
2228,12.7489,
2229,12.7387,
2230,13.8961,
2231,19.6607,
2232,13.3361,
2233,16.9073,
2234,15.5238,
2235,12.4655,
2236,11.7817,
2237,13.8217,
2238,11.8797,
2239,11.9016,
2240,13.3359,
2241,15.5985,
2242,11.975,
2243,13.6469,
2244,13.6438,
2245,13.8639,
2246,13.0091,
2247,13.5208,
2248,13.7243,
2249,13.4663,
2250,12.0482,
2251,11.9633,
2252,11.7479,
2253,15.7117,
2254,13.3845,
2255,13.345,
2256,14.1781,
2257,12.4963,
2258,11.8311,
2259,12.0857,
2260,14.4793,
2261,13.1069,
2262,12.4263,
2263,13.4853,
2264,16.3149,
2265,12.6842,
2266,11.7779,
2267,14.3746,
2268,12.2553,
2269,11.9626,
2270,12.1998,
2271,13.7871,
2272,12.3671,
2273,12.7266,
2274,11.9831,
2275,12.0628,
2276,15.8481,
2277,12.0564,
2278,13.3255,
2279,15.0666,
2280,12.7866,
2281,12.145,
2282,11.8497,
2283,13.8577,
2284,12.7343,
2285,12.829,
2286,11.9665,
2287,12.3733,
2288,17.0774,
2289,11.9949,
2290,13.7485,
2291,13.9273,
2292,15.6961,
2293,14.2523,
2294,12.7335,
2295,16.2747,
2296,11.987,
2297,11.8294,
2298,14.538,
2299,12.3092,
2300,12.9692,
2301,12.3435,
2302,12.0908,
2303,16.8078,
2304,12.6396,
2305,13.0544,
2306,15.6296,
2307,13.4404,
2308,13.1353,
2309,13.3937,
2310,14.6163,
2311,12.4397,
2312,13.3469,
2313,15.2316,
2314,12.5438,
2315,13.0277,
2316,11.9883,
2317,14.774,
2318,14.6899,
2319,13.4368,
2320,15.369,
2321,15.3523,
2322,12.4424,
2323,13.42,
2324,14.9195,
2325,13.0765,
2326,12.8481,
2327,12.3023,
2328,12.23,
2329,18.2228,
2330,13.951,
2331,12.0073,
2332,13.9397,
2333,12.2837,
2334,14.1487,
2335,12.2346,
2336,14.036,
2337,12.995,
2338,17.7254,
2339,13.5297,
2340,13.5317,
2341,14.0122,
2342,14.0101,
2343,12.5063,
2344,12.209,
2345,12.4415,
2346,17.5812,
2347,12.8364,
2348,12.4086,
2349,16.9225,
2350,13.7734,
2351,13.2706,
2352,14.9599,
2353,13.3844,
2354,15.4628,
2355,13.2132,
2356,13.4311,
2357,19.2005,
2358,13.8786,
2359,12.6955,
2360,17.4221,
2361,14.1104,
2362,13.279,
2363,14.1694,
2364,18.4215,
2365,14.5163,
2366,14.3179,
2367,14.2262,
2368,15.0615,
2369,12.9393,
2370,12.8125,
2371,14.4908,
2372,14.4292,
2373,12.5769,
2374,14.016,
2375,17.141,
2376,13.8648,
2377,13.484,
2378,14.673,
2379,13.0758,
2380,12.5421,
2381,12.5547,
2382,13.8765,
2383,18.6706,
2384,12.8749,
2385,12.7426,
2386,15.7556,
2387,13.5438,
2388,12.5718,
2389,15.2283,
2390,16.988,
2391,12.4233,
2392,13.5397,
2393,17.5645,
2394,14.1183,
2395,12.9176,
2396,13.7985,
2397,14.1602,
2398,16.5114,
2399,15.8701,
2400,14.979,
2401,16.2829,
2402,13.9966,
2403,14.6482,
2404,13.272,
2405,12.9431,
2406,17.0058,
2407,14.4245,
2408,13.3498,
2409,14.8282,
2410,15.7685,
2411,14.5157,
2412,13.3393,
2413,14.3248,
2414,19.3849,
2415,14.7441,
2416,15.0037,
2417,17.7375,
2418,14.3659,
2419,13.0153,
2420,14.4466,
2421,15.9132,
2422,19.9105,
2423,14.0545,
2424,13.8748,
2425,20.6842,
2426,14.3577,
2427,13.6692,
2428,19.8004,
2429,13.4695,
2430,13.874,
2431,17.2332,
2432,17.061,
2433,16.3497,
2434,16.4469,
2435,13.7475,
2436,13.2382,
2437,18.9953,
2438,13.306,
2439,14.8234,
2440,13.9193,
2441,19.6956,
2442,14.5941,
2443,15.2692,
2444,16.3471,
2445,13.889,
2446,13.9155,
2447,17.7179,
2448,15.1968,
2449,17.602,
2450,20.5324,
2451,14.4399,
2452,14.1088,
2453,16.3642,
2454,17.1182,
2455,16.1077,
2456,15.9092,
2457,14.0853,
2458,14.2825,
2459,17.6097,
2460,15.2788,
2461,14.7572,
2462,17.6501,
2463,17.0244,
2464,18.1863,
2465,16.3343,
2466,17.2709,
2467,14.7323,
2468,14.6932,
2469,14.2558,
2470,17.0216,
2471,14.5305,
2472,14.0747,
2473,13.8186,
2474,15.4437,
2475,14.5189,
2476,13.8826,
2477,15.7907,
2478,15.2392,
2479,13.43,
2480,14.1212,
2481,15.5345,
2482,13.3548,
2483,13.4182,
2484,16.6519,
2485,15.2866,
2486,13.9813,
2487,17.5537,
2488,14.3449,
2489,15.0476,
2490,17.7555,
2491,14.5209,
2492,14.1848,
2493,16.5449,
2494,14.0863,
2495,13.6206,
2496,13.7071,
2497,16.4249,
2498,16.191,
2499,13.5872,
2500,13.6715,
2501,13.5631,
2502,17.881,
2503,13.4898,
2504,14.0987,
2505,16.1585,
2506,14.1241,
2507,13.8189,
2508,17.0806,
2509,13.8245,
2510,14.2297,
2511,16.4394,
2512,14.0054,
2513,13.4439,
2514,13.2321,
2515,13.1861,
2516,16.3381,
2517,14.8123,
2518,13.9696,
2519,16.5502,
2520,13.016,
2521,17.7546,
2522,15.5185,
2523,14.409,
2524,13.0306,
2525,14.2707,
2526,13.1262,
2527,15.6857,
2528,15.127,
2529,13.4129,
2530,14.0318,
2531,17.1113,
2532,13.4253,
2533,13.1356,
2534,13.0057,
2535,14.6926,
2536,15.2653,
2537,13.5231,
2538,14.2276,
2539,14.0728,
2540,15.179,
2541,13.6082,
2542,13.3083,
2543,13.7124,
2544,15.733,
2545,13.2388,
2546,13.3189,
2547,13.1042,
2548,20.4886,
2549,14.6062,
2550,12.9189,
2551,16.4807,
2552,14.1965,
2553,14.4098,
2554,13.4696,
2555,13.1558,
2556,13.2708,
2557,19.3421,
2558,13.0766,
2559,13.9013,
2560,14.9098,
2561,17.8055,
2562,14.4974,
2563,13.3163,
2564,16.2677,
2565,15.88,
2566,12.8912,
2567,13.5538,
2568,13.6922,
2569,14.3771,
2570,14.7978,
2571,12.8103,
2572,12.9474,
2573,13.7332,
2574,16.2386,
2575,13.1314,
2576,13.6747,
2577,14.8275,
2578,15.5781,
2579,13.5396,
2580,12.6344,
2581,13.0728,
2582,13.2876,
2583,13.7702,
2584,14.4794,
2585,13.619,
2586,14.066,
2587,16.413,
2588,14.613,
2589,13.9288,
2590,16.2687,
2591,13.7287,
2592,13.2304,
2593,14.9404,
2594,13.7155,
2595,13.2716,
2596,13.172,
2597,14.3473,
2598,19.0834,
2599,13.66,
2600,16.5878,
2601,19.9045,
2602,13.6726,
2603,14.2773,
2604,18.572,
2605,13.5018,
2606,13.9153,
2607,15.3515,
2608,13.2801,
2609,16.6672,
2610,14.1458,
2611,13.8786,
2612,13.3014,
2613,16.1207,
2614,14.0439,
2615,13.6744,
2616,14.9402,
2617,14.6175,
2618,14.5349,
2619,13.0529,
2620,14.2495,
2621,13.6999,
2622,13.7676,
2623,12.8839,
2624,12.8685,
2625,16.6061,
2626,16.7648,
2627,16.4053,
2628,13.7303,
2629,13.5804,
2630,12.9847,
2631,13.0347,
2632,16.0026,
2633,14.8514,
2634,16.1635,
2635,17.3733,
2636,13.2089,
2637,14.9281,
2638,17.092,
2639,15.4442,
2640,14.8685,
2641,17.1264,
2642,18.3279,
2643,14.1885,
2644,13.8101,
2645,18.2288,
2646,14.9643,
2647,13.5099,
2648,14.3643,
2649,16.0775,
2650,13.4307,
2651,14.9821,
2652,16.3659,
2653,15.0716,
2654,14.1313,
2655,16.221,
2656,14.7094,
2657,13.7689,
2658,16.8121,
2659,13.9971,
2660,18.2162,
2661,14.254,
2662,14.3371,
2663,18.7623,
2664,14.0984,
2665,13.727,
2666,19.2491,
2667,18.3983,
2668,17.9498,
2669,16.8368,
2670,15.311,
2671,15.1686,
2672,20.2171,
2673,14.3425,
2674,14.8671,
2675,17.6718,
2676,15.0221,
2677,14.7319,
2678,15.1073,
2679,16.4055,
2680,14.3899,
2681,14.2985,
2682,14.9972,
2683,14.5562,
2684,17.4055,
2685,16.3718,
2686,14.4971,
2687,18.9311,
2688,14.5532,
2689,14.6503,
2690,18.2108,
2691,15.2063,
2692,14.4692,
2693,14.3852,
2694,17.2424,
2695,16.3628,
2696,14.5952,
2697,19.5643,
2698,18.0272,
2699,14.6812,
2700,14.3634,
2701,14.376,
2702,14.4533,
2703,16.5641,
2704,14.366,
2705,14.6966,
2706,16.7314,
2707,15.2033,
2708,14.9899,
2709,17.4511,
2710,15.3298,
2711,14.4558,
2712,17.1262,
2713,14.2447,
2714,14.2751,
2715,15.6838,
2716,15.2495,
2717,14.3222,
2718,14.1947,
2719,17.2864,
2720,17.8352,
2721,17.4566,
2722,16.8169,
2723,14.4097,
2724,91.1033,
2725,17.6721,
2726,13.7901,
2727,13.8159,
2728,14.4378,
2729,15.5672,
2730,15.0336,
2731,15.6591,
2732,15.5813,
2733,15.4853,
2734,16.0336,
2735,16.4504,
2736,13.6847,
2737,14.354,
2738,15.7784,
2739,14.5422,
2740,14.6288,
2741,14.8706,
2742,14.4729,
2743,15.0746,
2744,13.6585,
2745,13.7304,
2746,13.7839,
2747,15.0689,
2748,14.5824,
2749,14.2946,
2750,14.2641,
2751,15.5454,
2752,14.6713,
2753,14.3895,
2754,14.5919,
2755,15.1304,
2756,14.0755,
2757,14.1369,
2758,13.9645,
2759,18.511,
2760,14.4174,
2761,13.985,
2762,14.1743,
2763,15.7875,
2764,14.8208,
2765,14.1365,
2766,14.2616,
2767,15.3795,
2768,13.7441,
2769,14.5367,
2770,15.0771,
2771,15.0625,
2772,16.6391,
2773,15.3311,
2774,15.8068,
2775,16.157,
2776,15.7247,
2777,14.9199,
2778,15.122,
2779,16.6407,
2780,14.3491,
2781,14.191,
2782,13.4917,
2783,17.5428,
2784,16.1707,
2785,14.7791,
2786,14.0048,
2787,18.4764,
2788,15.3465,
2789,13.6267,
2790,13.6029,
2791,17.7578,
2792,17.2695,
2793,14.8783,
2794,13.3566,
2795,14.4271,
2796,14.378,
2797,13.9702,
2798,14.9232,
2799,14.5847,
2800,16.3678,
2801,14.0427,
2802,13.8769,
2803,15.5909,
2804,16.5262,
2805,15.6365,
2806,14.3253,
2807,16.1807,
2808,15.2886,
2809,13.6702,
2810,15.485,
2811,15.9168,
2812,14.9101,
2813,15.7745,
2814,15.0738,
2815,15.9929,
2816,14.5784,
2817,15.2989,
2818,15.7058,
2819,15.481,
2820,13.6724,
2821,13.9918,
2822,14.755,
2823,13.947,
2824,13.802,
2825,17.0236,
2826,15.3084,
2827,14.9159,
2828,13.8855,
2829,14.1574,
2830,16.9798,
2831,14.2009,
2832,14.49,
2833,15.2961,
2834,15.0898,
2835,14.6829,
2836,15.3688,
2837,14.7975,
2838,15.2321,
2839,14.642,
2840,14.599,
2841,14.2639,
2842,14.0523,
2843,14.0641,
2844,13.992,
2845,14.6872,
2846,14.14,
2847,15.6933,
2848,14.5381,
2849,16.5231,
2850,16.6983,
2851,13.4843,
2852,13.3155,
2853,14.2784,
2854,14.2588,
2855,13.4332,
2856,14.009,
2857,13.3882,
2858,14.5135,
2859,17.9877,
2860,17.9894,
2861,13.4855,
2862,16.9425,
2863,13.2069,
2864,13.6345,
2865,15.4594,
2866,15.0254,
2867,13.2225,
2868,13.1736,
2869,14.9406,
2870,14.7676,
2871,14.2589,
2872,14.5729,
2873,18.1796,
2874,14.9043,
2875,13.8005,
2876,15.8089,
2877,13.4513,
2878,13.3512,
2879,13.656,
2880,13.0297,
2881,13.938,
2882,14.0145,
2883,14.5445,
2884,14.0395,
2885,13.6879,
2886,13.7852,
2887,13.5887,
2888,13.1762,
2889,14.3791,
2890,13.2176,
2891,14.2737,
2892,14.0799,
2893,17.0015,
2894,18.1861,
2895,14.6319,
2896,14.1365,
2897,16.5347,
2898,20.0772,
2899,14.9523,
2900,14.721,
2901,13.181,
2902,14.2085,
2903,13.7772,
2904,13.6062,
2905,16.4849,
2906,13.7808,
2907,13.2101,
2908,12.984,
2909,16.2181,
2910,13.3069,
2911,13.8007,
2912,14.2339,
2913,14.7212,
2914,13.5425,
2915,13.4437,
2916,13.3074,
2917,13.2964,
2918,22.0393,
2919,13.2934,
2920,13.7719,
2921,14.7082,
2922,13.4756,
2923,13.8565,
2924,15.0961,
2925,13.8202,
2926,15.1697,
2927,16.055,
2928,14.5025,
2929,20.6108,
2930,18.9795,
2931,14.1711,
2932,14.2393,
2933,16.7054,
2934,14.528,
2935,14.6917,
2936,16.1484,
2937,13.8404,
2938,14.1005,
2939,14.9363,
2940,15.3201,
2941,15.8778,
2942,21.0049,
2943,21.8804,
2944,15.2785,
2945,18.3647,
2946,16.1553,
2947,16.623,
2948,16.0356,
2949,16.1622,
2950,15.648,
2951,16.6144,
2952,15.2069,
2953,16.3978,
2954,21.0427,
2955,20.1754,
2956,15.9117,
2957,23.2372,
2958,16.1261,
2959,14.5953,
2960,16.2876,
2961,14.7326,
2962,16.0174,
2963,15.7065,
2964,19.61,
2965,15.6687,
2966,20.1214,
2967,23.4304,
2968,14.9495,
2969,16.7976,
2970,14.4586,
2971,15.3993,
2972,14.5889,
2973,15.7446,
2974,14.7481,
2975,15.3275,
2976,17.5104,
2977,17.1638,
2978,19.8738,
2979,27.5554,
2980,17.6812,
2981,15.9246,
2982,15.4798,
2983,15.4571,
2984,15.586,
2985,15.0244,
2986,19.7079,
2987,16.3271,
2988,16.3659,
2989,15.977,
2990,21.6686,
2991,17.998,
2992,17.9244,
2993,15.8379,
2994,15.2796,
2995,16.2641,
2996,15.2997,
2997,14.6792,
2998,14.8968,
2999,14.536,
3000,14.7382,
3001,15.7086,
3002,15.6653,
3003,23.0315,
3004,14.9234,
3005,17.5848,
3006,14.9707,
3007,14.6138,
3008,14.6793,
3009,14.5573,
3010,14.6101,
3011,14.4734,
3012,15.8677,
3013,14.7981,
3014,15.0024,
3015,15.16,
3016,21.5735,
3017,17.1159,
3018,17.2222,
3019,16.4772,
3020,17.5647,
3021,16.1745,
3022,15.6322,
3023,15.7982,
3024,15.8109,
3025,15.7361,
3026,14.9895,
3027,16.0586,
3028,18.2246,
3029,14.6607,
3030,16.3572,
3031,20.148,
3032,14.325,
3033,14.2038,
3034,13.9971,
3035,15.0539,
3036,14.0342,
3037,14.6187,
3038,15.6821,
3039,14.8998,
3040,17.1123,
3041,20.1877,
3042,15.6286,
3043,14.9825,
3044,14.3315,
3045,16.6874,
3046,14.8513,
3047,14.0781,
3048,16.0413,
3049,16.5106,
3050,14.2521,
3051,16.7008,
3052,14.2043,
3053,14.2933,
3054,18.1616,
3055,14.393,
3056,15.2901,
3057,16.1103,
3058,14.6889,
3059,15.1167,
3060,14.204,
3061,16.7082,
3062,14.592,
3063,14.8298,
3064,17.0258,
3065,14.7136,
3066,15.0353,
3067,17.1989,
3068,17.5242,
3069,14.4795,
3070,18.6406,
3071,14.4332,
3072,14.6401,
3073,16.7649,
3074,15.8633,
3075,14.1527,
3076,16.0048,
3077,15.3646,
3078,15.4286,
3079,16.2349,
3080,16.4049,
3081,18.7483,
3082,17.1738,
3083,14.4432,
3084,15.6064,
3085,16.457,
3086,15.1988,
3087,14.3583,
3088,14.3591,
3089,16.7251,
3090,14.6456,
3091,14.4489,
3092,14.261,
3093,17.0985,
3094,15.0636,
3095,14.6165,
3096,18.5315,
3097,14.7719,
3098,15.8041,
3099,17.4893,
3100,15.516,
3101,15.7575,
3102,18.599,
3103,16.5478,
3104,15.4334,
3105,15.016,
3106,15.0838,
3107,17.9068,
3108,15.253,
3109,15.0398,
3110,16.1355,
3111,17.8578,
3112,18.627,
3113,18.5939,
3114,15.1692,
3115,15.4493,
3116,16.0562,
3117,16.294,
3118,17.5092,
3119,17.5527,
3120,15.148,
3121,17.7189,
3122,18.908,
3123,16.5634,
3124,18.9878,
3125,16.8041,
3126,15.6774,
3127,17.0842,
3128,15.1765,
3129,16.2216,
3130,17.2349,
3131,15.3627,
3132,17.4567,
3133,17.7092,
3134,15.1364,
3135,15.4642,
3136,17.5177,
3137,15.086,
3138,15.0608,
3139,15.8834,
3140,17.6425,
3141,16.2766,
3142,19.1797,
3143,20.7979,
3144,16.6658,
3145,17.0779,
3146,15.2038,
3147,15.5873,
3148,17.0932,
3149,15.1509,
3150,15.3758,
3151,18.9765,
3152,15.6701,
3153,15.5401,
3154,15.1041,
3155,15.4919,
3156,17.8154,
3157,15.8385,
3158,17.265,
3159,16.4281,
3160,22.5929,
3161,16.1443,
3162,15.9089,
3163,17.4386,
3164,18.0477,
3165,16.0495,
3166,16.5031,
3167,16.0835,
3168,19.3787,
3169,15.8279,
3170,15.4853,
3171,20.5538,
3172,18.4673,
3173,15.9061,
3174,16.1343,
3175,18.1895,
3176,16.6861,
3177,16.6632,
3178,19.0026,
3179,16.7809,
3180,15.8251,
3181,16.3885,
3182,17.7444,
3183,15.8203,
3184,16.3058,
3185,18.4275,
3186,16.5143,
3187,18.7619,
3188,24.0747,
3189,17.7416,
3190,21.1671,
3191,45.5801,
3192,19.243,
3193,17.3442,
3194,23.1536,
3195,18.1841,
3196,18.1845,
3197,20.3328,
3198,19.5163,
3199,17.3539,
3200,19.3484,
3201,17.6755,
3202,19.3104,
3203,19.2906,
3204,17.2349,
3205,17.1786,
3206,19.7149,
3207,18.1479,
3208,18.0709,
3209,18.4883,
3210,16.9843,
3211,17.8654,
3212,16.9962,
3213,18.0355,
3214,18.4075,
3215,19.4099,
3216,17.0845,
3217,19.9948,
3218,18.0325,
3219,20.7551,
3220,17.0268,
3221,18.254,
3222,19.9846,
3223,17.535,
3224,18.4181,
3225,22.3969,
3226,17.1748,
3227,18.6387,
3228,19.9309,
3229,17.5352,
3230,19.6709,
3231,16.9275,
3232,16.6509,
3233,21.0658,
3234,16.997,
3235,19.4925,
3236,19.2209,
3237,18.1324,
3238,20.914,
3239,19.298,
3240,19.229,
3241,16.8763,
3242,16.6884,
3243,16.4832,
3244,16.5756,
3245,17.6275,
3246,17.3656,
3247,22.0956,
3248,18.84,
3249,15.7935,
3250,16.3822,
