T,X,Y,Z,RX,RY,RZ
412558,-0.98486328125,0.02099609375,-0.01904296875,-0.00238037109375,0.00189208984375,-0.00030517578125
412562,-0.98388671875,0.02099609375,-0.0166015625,-0.00244140625,0.0018310546875,-0.000244140625
412566,-0.9833984375,0.021484375,-0.0244140625,-0.0023193359375,0.001953125,-0.0003662109375
412571,-0.9814453125,0.01953125,-0.02490234375,-0.00238037109375,0.00177001953125,-0.0003662109375
412575,-0.98388671875,0.01806640625,-0.01171875,-0.0023193359375,0.001953125,-0.00048828125
412579,-0.9814453125,0.02490234375,-0.0166015625,-0.0023193359375,0.00189208984375,-0.0003662109375
412583,-0.978515625,0.02880859375,-0.02783203125,-0.0023193359375,0.00177001953125,-0.00042724609375
412587,-0.9873046875,0.01806640625,-0.01513671875,-0.0023193359375,0.001953125,-0.00042724609375
412591,-0.982421875,0.01220703125,-0.013671875,-0.00238037109375,0.00201416015625,-0.0001220703125
412595,-0.97900390625,0.02685546875,-0.0234375,-0.00244140625,0.0018310546875,-0.00054931640625
412599,-0.97802734375,0.021484375,-0.0263671875,-0.002197265625,0.00189208984375,-0.00042724609375
412604,-0.98388671875,0.02392578125,-0.0146484375,-0.00238037109375,0.00189208984375,-0.00042724609375
412608,-0.98095703125,0.02783203125,-0.0263671875,-0.00225830078125,0.001708984375,-0.00054931640625
412612,-0.9833984375,0.02294921875,-0.0087890625,-0.00244140625,0.001708984375,-0.00067138671875
412616,-0.98486328125,0.025390625,-0.009765625,-0.00250244140625,0.0018310546875,-0.00054931640625
412621,-0.984375,0.01416015625,-0.0263671875,-0.00238037109375,0.00201416015625,-0.000244140625
412625,-0.986328125,0.0244140625,-0.0126953125,-0.0023193359375,0.00201416015625,-0.00048828125
412629,-0.9833984375,0.01806640625,-0.0166015625,-0.00238037109375,0.00189208984375,-0.00042724609375
412633,-0.98046875,0.01220703125,-0.00927734375,-0.00238037109375,0.00189208984375,-0.00042724609375
412637,-0.98046875,0.01806640625,-0.0166015625,-0.00238037109375,0.0018310546875,-0.00030517578125
412641,-0.9814453125,0.0205078125,-0.01025390625,-0.00238037109375,0.001708984375,-0.0003662109375
412645,-0.9755859375,0.01220703125,-0.0234375,-0.00238037109375,0.00177001953125,-0.00042724609375
412649,-0.98486328125,0.01953125,-0.00927734375,-0.0023193359375,0.00189208984375,-0.0003662109375
412653,-0.98388671875,0.02392578125,-0.01416015625,-0.0023193359375,0.00189208984375,-0.0003662109375
412657,-0.982421875,0.01611328125,-0.02001953125,-0.0023193359375,0.00189208984375,-0.00048828125
412662,-0.98583984375,0.02099609375,-0.021484375,-0.002197265625,0.00164794921875,-0.0003662109375
412666,-0.98193359375,0.0234375,-0.01416015625,-0.00238037109375,0.0018310546875,-0.00030517578125
412672,-0.9794921875,0.025390625,-0.01513671875,-0.00238037109375,0.0018310546875,-0.00054931640625
412677,-0.98681640625,0.017578125,-0.01318359375,-0.00244140625,0.001953125,-0.0006103515625
412681,-0.98486328125,0.017578125,-0.01806640625,-0.00225830078125,0.00164794921875,-0.00042724609375
412685,-0.984375,0.02197265625,-0.01611328125,-0.00238037109375,0.0018310546875,-0.00042724609375
412690,-0.9853515625,0.0244140625,-0.0146484375,-0.0023193359375,0.0018310546875,-0.0003662109375
412694,-0.9716796875,0.017578125,-0.01904296875,-0.0023193359375,0.00189208984375,-0.000244140625
412698,-0.98095703125,0.01904296875,-0.01123046875,-0.0025634765625,0.00189208984375,-0.00048828125
412702,-0.9833984375,0.02099609375,-0.0361328125,-0.00244140625,0.0018310546875,-0.0003662109375
412707,-0.98291015625,0.02587890625,-0.02392578125,-0.0023193359375,0.001708984375,-0.00042724609375
412711,-0.9814453125,0.02294921875,-0.01904296875,-0.00238037109375,0.00189208984375,-0.00054931640625
412715,-0.98291015625,0.0224609375,-0.009765625,-0.00225830078125,0.001708984375,-0.00054931640625
412719,-0.982421875,0.01953125,-0.03076171875,-0.00238037109375,0.001708984375,-0.0003662109375
412724,-0.98046875,0.02587890625,-0.0087890625,-0.0023193359375,0.00189208984375,-0.00042724609375
412728,-0.9814453125,0.02490234375,-0.02685546875,-0.00238037109375,0.0018310546875,-0.00030517578125
412732,-0.98046875,0.0244140625,-0.02099609375,-0.002197265625,0.00189208984375,-0.00030517578125
412736,-0.984375,0.01904296875,-0.01904296875,-0.0023193359375,0.001708984375,-0.000244140625
412741,-0.98291015625,0.03076171875,-0.01513671875,-0.0025634765625,0.00177001953125,-0.00030517578125
412745,-0.974609375,0.0224609375,-0.0029296875,-0.00244140625,0.00189208984375,-0.00048828125
412749,-0.9912109375,0.02734375,-0.01806640625,-0.0023193359375,0.001708984375,-0.00030517578125
412753,-0.98779296875,0.0263671875,-0.0146484375,-0.00262451171875,0.0018310546875,-0.0006103515625
412757,-0.99560546875,0.021484375,-0.01904296875,-0.00244140625,0.00177001953125,-0.00054931640625
412761,-0.986328125,0.02783203125,-0.009765625,-0.00244140625,0.0015869140625,-0.00030517578125
412765,-0.9833984375,0.0185546875,-0.01416015625,-0.00250244140625,0.0018310546875,-0.00042724609375
412769,-0.9814453125,0.0185546875,-0.001953125,-0.00238037109375,0.00177001953125,-0.00030517578125
412774,-0.97998046875,0.02490234375,-0.0029296875,-0.00238037109375,0.0015869140625,-0.0003662109375
412778,-0.98681640625,0.0263671875,-0.00634765625,-0.00225830078125,0.0015869140625,-0.000244140625
412782,-0.98193359375,0.01708984375,-0.03173828125,-0.00238037109375,0.00164794921875,-0.00054931640625
412786,-0.9853515625,0.02587890625,-0.009765625,-0.0023193359375,0.0018310546875,-0.00042724609375
412790,-0.98095703125,0.021484375,-0.01171875,-0.00244140625,0.0015869140625,-0.0001220703125
412794,-0.97998046875,0.0205078125,-0.0126953125,-0.00238037109375,0.00164794921875,-0.00042724609375
412799,-0.98681640625,0.01611328125,-0.00927734375,-0.0023193359375,0.00177001953125,-0.0003662109375
412803,-0.98828125,0.021484375,-0.01025390625,-0.00250244140625,0.0015869140625,-0.0003662109375
412807,-0.9794921875,0.02392578125,-0.01904296875,-0.00213623046875,0.001708984375,-0.00042724609375
412812,-0.9873046875,0.021484375,-0.0078125,-0.00238037109375,0.00164794921875,-0.0006103515625
412816,-0.97509765625,0.0205078125,-0.01953125,-0.0023193359375,0.001708984375,-0.00067138671875
412821,-0.97802734375,0.01708984375,-0.01953125,-0.00238037109375,0.0018310546875,-0.000244140625
412825,-0.9755859375,0.013671875,-0.02392578125,-0.002197265625,0.001708984375,-0.000244140625
412829,-0.9833984375,0.02978515625,-0.0146484375,-0.00244140625,0.0018310546875,-0.00048828125
412833,-0.98193359375,0.0224609375,-0.017578125,-0.00244140625,0.00177001953125,-0.00048828125
412837,-0.97607421875,0.01806640625,-0.009765625,-0.0023193359375,0.001708984375,-0.000244140625
412841,-0.98583984375,0.0244140625,-0.02099609375,-0.0023193359375,0.00189208984375,-0.00042724609375
412845,-0.97802734375,0.01904296875,-0.0126953125,-0.0023193359375,0.00164794921875,-0.0003662109375
412850,-0.9794921875,0.015625,-0.00390625,-0.0023193359375,0.001953125,-0.00042724609375
412854,-0.98779296875,0.029296875,-0.01318359375,-0.00238037109375,0.00189208984375,-0.00018310546875
412858,-0.99072265625,0.02490234375,-0.01123046875,-0.00250244140625,0.00177001953125,-0.00048828125
412862,-0.978515625,0.02197265625,-0.0087890625,-0.0023193359375,0.0015869140625,-0.00042724609375
412866,-0.98779296875,0.02392578125,-0.01904296875,-0.00244140625,0.00177001953125,-0.0003662109375
412870,-0.9912109375,0.02197265625,-0.021484375,-0.00244140625,0.00177001953125,-0.00054931640625
412875,-0.98486328125,0.0234375,-0.01220703125,-0.0023193359375,0.00164794921875,-0.00042724609375
412880,-0.9765625,0.01416015625,-0.0244140625,-0.00213623046875,0.0018310546875,-0.00042724609375
412884,-0.98193359375,0.0224609375,-0.02685546875,-0.0023193359375,0.0018310546875,-0.00018310546875
412889,-0.974609375,0.01806640625,-0.01611328125,-0.0023193359375,0.001953125,-0.0003662109375
412893,-0.97705078125,0.01611328125,-0.0166015625,-0.00238037109375,0.0018310546875,-0.000244140625
412897,-0.98046875,0.025390625,-0.0224609375,-0.00238037109375,0.00164794921875,-0.00030517578125
412901,-0.98046875,0.021484375,-0.0048828125,-0.00238037109375,0.0020751953125,-0.00048828125
412905,-0.9794921875,0.0244140625,-0.021484375,-0.0023193359375,0.001708984375,-0.00042724609375
412909,-0.98388671875,0.0244140625,-0.00830078125,-0.00238037109375,0.0020751953125,-0.00030517578125
412913,-0.9912109375,0.0146484375,-0.01220703125,-0.0023193359375,0.00189208984375,-0.0006103515625
412917,-0.990234375,0.017578125,-0.009765625,-0.00244140625,0.00189208984375,-0.00048828125
412921,-0.99365234375,0.0302734375,-0.01904296875,-0.00238037109375,0.00189208984375,-0.00042724609375
412925,-0.9677734375,0.02294921875,-0.02490234375,-0.00244140625,0.00189208984375,-0.00042724609375
412929,-0.97412109375,0.02587890625,-0.02783203125,-0.00238037109375,0.0015869140625,-0.0003662109375
412933,-0.97412109375,0.02392578125,-0.02099609375,-0.002197265625,0.00189208984375,-0.00042724609375
412937,-0.99560546875,0.0234375,-0.01513671875,-0.00238037109375,0.00177001953125,-0.0003662109375
412941,-0.98193359375,0.0263671875,-0.02294921875,-0.0025634765625,0.00189208984375,-0.00042724609375
412945,-0.984375,0.02294921875,-0.0126953125,-0.0023193359375,0.00164794921875,-0.00048828125
412949,-0.98291015625,0.02294921875,-0.017578125,-0.00244140625,0.00164794921875,-0.000244140625
412952,-0.98046875,0.01513671875,-0.01318359375,-0.0023193359375,0.00146484375,-0.0006103515625
412956,-0.9755859375,0.02734375,-0.01611328125,-0.0023193359375,0.001953125,-0.0003662109375
412959,-0.97412109375,0.01806640625,-0.0048828125,-0.0023193359375,0.00189208984375,-6.103515625e-05
412962,-0.98486328125,0.02294921875,-0.017578125,-0.0023193359375,0.00201416015625,-0.00030517578125
412965,-0.986328125,0.0126953125,-0.0263671875,-0.00250244140625,0.00189208984375,-0.0003662109375
412968,-0.994140625,0.0185546875,-0.02734375,-0.00250244140625,0.00201416015625,-0.00048828125
412971,-0.982421875,0.02294921875,-0.0146484375,-0.00238037109375,0.0018310546875,-0.0001220703125
412975,-0.98193359375,0.0244140625,-0.01171875,-0.00250244140625,0.001708984375,-0.0003662109375
412981,-0.97607421875,0.025390625,-0.01953125,-0.00225830078125,0.00189208984375,-0.00042724609375
412986,-0.98876953125,0.02490234375,-0.0244140625,-0.0025634765625,0.00189208984375,-0.00042724609375
412991,-0.9892578125,0.01708984375,-0.0048828125,-0.00238037109375,0.0020751953125,-0.00042724609375
412995,-0.98486328125,0.01904296875,-0.00634765625,-0.002197265625,0.00177001953125,-0.00042724609375
413000,-0.97705078125,0.0146484375,-0.02001953125,-0.0023193359375,0.00201416015625,-0.000244140625
413004,-0.98046875,0.02490234375,-0.02197265625,-0.0023193359375,0.00164794921875,-0.000244140625
413008,-0.98291015625,0.03173828125,-0.01416015625,-0.00244140625,0.0018310546875,-0.0001220703125
413012,-0.98779296875,0.021484375,-0.00439453125,-0.00250244140625,0.00177001953125,-0.000244140625
413016,-0.99267578125,0.02099609375,-0.0078125,-0.00244140625,0.00177001953125,-0.00018310546875
413020,-0.98193359375,0.02294921875,-0.00634765625,-0.00238037109375,0.00177001953125,-0.00042724609375
413024,-0.98828125,0.02685546875,-0.0068359375,-0.00238037109375,0.0018310546875,-0.00048828125
413029,-0.9765625,0.013671875,-0.0185546875,-0.00238037109375,0.00177001953125,-0.00030517578125
413033,-0.97265625,0.025390625,-0.0185546875,-0.0020751953125,0.001708984375,-0.00048828125
413037,-0.98193359375,0.0224609375,-0.02685546875,-0.0023193359375,0.0018310546875,-0.0006103515625
413041,-0.97705078125,0.02978515625,-0.0244140625,-0.002197265625,0.00189208984375,-0.00042724609375
413046,-0.98779296875,0.02197265625,-0.00830078125,-0.00244140625,0.00189208984375,-0.000244140625
413050,-0.97802734375,0.0322265625,-0.01708984375,-0.002197265625,0.001953125,-0.00030517578125
413055,-0.9794921875,0.02392578125,-0.01806640625,-0.0025634765625,0.00177001953125,-0.00054931640625
413059,-0.98193359375,0.0166015625,-0.01171875,-0.002197265625,0.00189208984375,-0.0006103515625
413063,-0.97509765625,0.02685546875,-0.0166015625,-0.00250244140625,0.00177001953125,-0.00042724609375
413067,-0.982421875,0.02392578125,-0.02978515625,-0.00238037109375,0.00189208984375,-0.0003662109375
413071,-0.98291015625,0.025390625,-0.01953125,-0.0023193359375,0.00189208984375,-0.00030517578125
413076,-0.97705078125,0.0234375,-0.01318359375,-0.00244140625,0.0018310546875,-0.000244140625
413081,-0.96728515625,0.02197265625,-0.009765625,-0.00244140625,0.0020751953125,-0.00048828125
413085,-0.97216796875,0.0185546875,-0.00732421875,-0.0023193359375,0.001953125,-6.103515625e-05
413090,-0.98779296875,0.02099609375,-0.0341796875,-0.00244140625,0.0020751953125,-0.000244140625
413094,-0.982421875,0.01611328125,-0.00732421875,-0.00238037109375,0.0018310546875,-0.000244140625
413098,-0.98583984375,0.02392578125,-0.009765625,-0.00238037109375,0.00201416015625,-0.00030517578125
413102,-0.97998046875,0.02294921875,-0.0166015625,-0.00250244140625,0.001953125,-0.00042724609375
413106,-0.98486328125,0.02099609375,-0.0126953125,-0.0023193359375,0.001708984375,-0.000244140625
413110,-0.98095703125,0.0263671875,0.0029296875,-0.00238037109375,0.0020751953125,-0.00030517578125
413115,-0.98046875,0.02294921875,-0.0126953125,-0.00238037109375,0.00189208984375,-0.0003662109375
413120,-0.9892578125,0.01953125,-0.0185546875,-0.00238037109375,0.00201416015625,-0.00030517578125
413124,-0.982421875,0.02490234375,-0.02783203125,-0.002197265625,0.001953125,-0.0006103515625
413128,-0.98388671875,0.0185546875,-0.00830078125,-0.0023193359375,0.0018310546875,-0.00030517578125
413133,-0.99267578125,0.0185546875,-0.0048828125,-0.00244140625,0.00177001953125,-0.0003662109375
413137,-0.98095703125,0.02392578125,-0.01123046875,-0.00225830078125,0.001953125,-0.00030517578125
413141,-0.98876953125,0.02490234375,-0.02099609375,-0.00225830078125,0.0018310546875,-0.0003662109375
413145,-0.9833984375,0.025390625,-0.01318359375,-0.00238037109375,0.00189208984375,-0.00030517578125
413149,-0.986328125,0.02197265625,-0.01611328125,-0.00225830078125,0.00201416015625,-0.00048828125
413154,-0.9833984375,0.03271484375,-0.01171875,-0.00244140625,0.001708984375,-0.00042724609375
413158,-0.97998046875,0.0263671875,-0.0126953125,-0.0023193359375,0.0018310546875,-0.00042724609375
413162,-0.98681640625,0.02197265625,-0.00732421875,-0.00238037109375,0.00189208984375,-0.0003662109375
413166,-0.99169921875,0.01513671875,-0.00439453125,-0.002685546875,0.001708984375,-0.00030517578125
413170,-0.97607421875,0.02197265625,-0.00146484375,-0.00244140625,0.00152587890625,-0.00042724609375
413174,-0.97802734375,0.0224609375,-0.0185546875,-0.00250244140625,0.0018310546875,-0.000244140625
413178,-0.98388671875,0.0263671875,-0.01806640625,-0.00244140625,0.001953125,-0.00048828125
413184,-0.9814453125,0.02294921875,-0.0263671875,-0.00244140625,0.001953125,-0.000244140625
413189,-0.9853515625,0.02783203125,-0.01611328125,-0.00238037109375,0.001708984375,-0.00042724609375
413193,-0.97705078125,0.01416015625,-0.0224609375,-0.00244140625,0.001953125,-0.00030517578125
413197,-0.98046875,0.01708984375,-0.01171875,-0.00238037109375,0.00189208984375,-0.00018310546875
413201,-0.98828125,0.0244140625,-0.01513671875,-0.00225830078125,0.0018310546875,-0.00048828125
413205,-0.99267578125,0.03076171875,-0.0166015625,-0.00238037109375,0.0018310546875,-0.000244140625
413209,-0.99072265625,0.01904296875,-0.01220703125,-0.0023193359375,0.001953125,-0.00054931640625
413213,-0.9912109375,0.0244140625,-0.0244140625,-0.0023193359375,0.00189208984375,-0.00079345703125
413217,-0.99658203125,0.0244140625,-0.00439453125,-0.00238037109375,0.0020751953125,-0.00042724609375
413221,-0.98974609375,0.0224609375,-0.03076171875,-0.00238037109375,0.0018310546875,-0.00048828125
413225,-0.978515625,0.01513671875,-0.00927734375,-0.00244140625,0.001708984375,-0.0003662109375
413229,-0.9853515625,0.02783203125,-0.00830078125,-0.00238037109375,0.0018310546875,-0.0003662109375
413234,-0.98291015625,0.01611328125,-0.02587890625,-0.00244140625,0.00189208984375,-0.00042724609375
413239,-0.98193359375,0.02099609375,-0.0126953125,-0.00225830078125,0.00189208984375,-0.00030517578125
413243,-0.9794921875,0.02734375,-0.0244140625,-0.00250244140625,0.0018310546875,-0.00030517578125
413247,-0.98388671875,0.0185546875,-0.01513671875,-0.002197265625,0.00177001953125,-0.00042724609375
413251,-0.9697265625,0.0244140625,-0.02294921875,-0.00244140625,0.001708984375,-0.0001220703125
413255,-0.97900390625,0.021484375,-0.0126953125,-0.00225830078125,0.0018310546875,-0.000244140625
413259,-0.978515625,0.0283203125,-0.01318359375,-0.00250244140625,0.001953125,-0.0003662109375
413263,-0.97998046875,0.02734375,-0.02197265625,-0.0025634765625,0.00164794921875,-0.00030517578125
413268,-0.98583984375,0.02197265625,-0.00537109375,-0.00244140625,0.001708984375,-0.00030517578125
413272,-0.98095703125,0.0224609375,-0.02978515625,-0.00244140625,0.00177001953125,-0.00030517578125
413276,-0.98095703125,0.01708984375,-0.02197265625,-0.0023193359375,0.00177001953125,-0.00030517578125
413280,-0.98388671875,0.02197265625,-0.01904296875,-0.00238037109375,0.00177001953125,-0.00030517578125
413286,-0.98779296875,0.02880859375,-0.00830078125,-0.00244140625,0.00189208984375,-0.00042724609375
413290,-0.97802734375,0.01611328125,-0.01513671875,-0.00238037109375,0.00213623046875,-0.00042724609375
413294,-0.9775390625,0.0234375,-0.0224609375,-0.00250244140625,0.001708984375,-0.000244140625
413298,-0.9755859375,0.01318359375,-0.0234375,-0.0023193359375,0.00189208984375,-0.0006103515625
413302,-0.9794921875,0.0185546875,-0.01953125,-0.00225830078125,0.0018310546875,-0.00018310546875
413306,-0.986328125,0.0205078125,-0.013671875,-0.0023193359375,0.00213623046875,-0.0003662109375
413310,-0.98583984375,0.0224609375,-0.01025390625,-0.002197265625,0.001953125,-6.103515625e-05
413315,-0.98193359375,0.0283203125,-0.021484375,-0.00225830078125,0.0018310546875,-0.00018310546875
413319,-0.98681640625,0.0361328125,-0.01025390625,-0.00238037109375,0.00177001953125,-0.0001220703125
413323,-0.97900390625,0.0263671875,-0.0224609375,-0.00238037109375,0.0020751953125,-0.00067138671875
413327,-0.9873046875,0.01708984375,-0.013671875,-0.00213623046875,0.001953125,-0.000244140625
413331,-0.98388671875,0.03173828125,-0.017578125,-0.00244140625,0.001953125,-0.0001220703125
413336,-0.9853515625,0.03173828125,-0.01611328125,-0.00244140625,0.001708984375,-0.0006103515625
413341,-0.9853515625,0.01904296875,-0.01806640625,-0.0023193359375,0.00177001953125,-0.000244140625
413345,-0.984375,0.01953125,-0.02734375,-0.002197265625,0.001953125,-0.00042724609375
413349,-0.9814453125,0.0234375,-0.0263671875,-0.00238037109375,0.001708984375,-0.00067138671875
413353,-0.98583984375,0.02587890625,-0.01220703125,-0.0023193359375,0.001708984375,-0.0003662109375
413357,-0.984375,0.01953125,-0.01953125,-0.0023193359375,0.001708984375,-0.0003662109375
413362,-0.98046875,0.0185546875,-0.0185546875,-0.00238037109375,0.0018310546875,-0.00042724609375
413366,-0.98779296875,0.03173828125,-0.01953125,-0.00244140625,0.00164794921875,-0.0003662109375
413371,-0.98046875,0.0224609375,-0.01953125,-0.00238037109375,0.0018310546875,-0.00030517578125
413376,-0.9716796875,0.01953125,-0.01513671875,-0.00225830078125,0.00189208984375,-0.00030517578125
413380,-0.98388671875,0.02490234375,-0.00927734375,-0.0023193359375,0.0018310546875,-0.0003662109375
413384,-0.9775390625,0.02392578125,-0.033203125,-0.0023193359375,0.00177001953125,-0.00048828125
413389,-0.98388671875,0.0263671875,-0.009765625,-0.00238037109375,0.0018310546875,-0.0003662109375
413394,-0.98828125,0.0166015625,-0.021484375,-0.00238037109375,0.00201416015625,-0.00018310546875
413398,-0.98779296875,0.021484375,-0.02099609375,-0.00238037109375,0.0018310546875,-0.00054931640625
413402,-0.99169921875,0.0185546875,-0.00732421875,-0.00244140625,0.001953125,-0.0003662109375
413406,-0.99365234375,0.02734375,-0.02099609375,-0.00238037109375,0.00164794921875,-0.000244140625
413410,-0.98388671875,0.02978515625,-0.01953125,-0.00238037109375,0.0018310546875,-0.00030517578125
413414,-0.9892578125,0.02490234375,-0.01220703125,-0.00244140625,0.00189208984375,-0.000244140625
413418,-0.98095703125,0.0205078125,-0.00244140625,-0.0023193359375,0.00177001953125,-0.0003662109375
413422,-0.9775390625,0.0263671875,-0.0126953125,-0.0023193359375,0.00177001953125,-0.000244140625
413426,-0.97509765625,0.0224609375,-0.02783203125,-0.00238037109375,0.00189208984375,-0.0006103515625
413431,-0.99169921875,0.02197265625,-0.02734375,-0.00244140625,0.00164794921875,-0.00030517578125
413436,-0.97265625,-0.0361328125,-0.0390625,-0.002197265625,0.0020751953125,-0.0001220703125
413440,-1.0029296875,-0.08349609375,-0.0556640625,-0.00140380859375,0.00164794921875,0.0115966796875
413444,-1.021484375,0.19189453125,0.06591796875,-0.00299072265625,0.003662109375,0.0159912109375
413448,-0.916015625,0.23828125,0.02734375,-0.0040283203125,0.008056640625,-0.00677490234375
413452,-1.0947265625,-0.138671875,-0.02734375,-0.00390625,0.00872802734375,-0.02099609375
413456,-1.0341796875,-0.1875,0.0146484375,-0.00347900390625,0.0091552734375,0.00048828125
413461,-1.22314453125,-0.3251953125,0.0341796875,-0.01409912109375,0.01531982421875,0.0
413465,-1.201171875,-0.54150390625,0.048828125,-0.03704833984375,0.025146484375,-0.0174560546875
413469,-1.1748046875,-0.4326171875,0.12451171875,-0.053955078125,0.03076171875,-0.01043701171875
413473,-1.0888671875,-0.27734375,0.09814453125,-0.06561279296875,0.0372314453125,-0.0096435546875
413477,-1.05029296875,-0.123046875,0.04638671875,-0.0721435546875,0.03887939453125,-0.0198974609375
413481,-1.05126953125,-0.03955078125,-0.0458984375,-0.07366943359375,0.03851318359375,-0.033447265625
413486,-1.1064453125,0.08740234375,-0.14990234375,-0.07196044921875,0.03594970703125,-0.058837890625
413491,-1.2216796875,0.16552734375,-0.203125,-0.06719970703125,0.0341796875,-0.09307861328125
413495,-1.419921875,0.1591796875,-0.18310546875,-0.060791015625,0.039306640625,-0.121337890625
413500,-1.6416015625,0.177734375,-0.16259765625,-0.05279541015625,0.05181884765625,-0.14532470703125
413504,-1.68115234375,0.21533203125,-0.16162109375,-0.04461669921875,0.07049560546875,-0.159423828125
413508,-1.7578125,0.2060546875,-0.2373046875,-0.03497314453125,0.08984375,-0.1676025390625
413512,-1.72705078125,0.10888671875,-0.287109375,-0.02557373046875,0.1107177734375,-0.1693115234375
413516,-1.68359375,-0.0625,-0.365234375,-0.0196533203125,0.1273193359375,-0.15252685546875
413520,-1.64501953125,-0.23779296875,-0.4453125,-0.01934814453125,0.1383056640625,-0.11456298828125
413525,-1.5615234375,-0.36767578125,-0.513671875,-0.02825927734375,0.14398193359375,-0.05059814453125
413529,-1.48486328125,-0.39697265625,-0.57958984375,-0.0394287109375,0.1422119140625,0.00189208984375
413533,-1.38232421875,-0.37158203125,-0.6142578125,-0.0513916015625,0.1346435546875,0.046630859375
413537,-1.29296875,-0.35107421875,-0.64404296875,-0.06414794921875,0.12213134765625,0.07769775390625
413541,-1.20849609375,-0.37158203125,-0.6484375,-0.0772705078125,0.10552978515625,0.09576416015625
413545,-1.15087890625,-0.3818359375,-0.62890625,-0.09124755859375,0.0860595703125,0.103271484375
413549,-1.150390625,-0.40185546875,-0.60986328125,-0.1055908203125,0.06622314453125,0.10516357421875
413553,-1.17919921875,-0.40234375,-0.53857421875,-0.11871337890625,0.04949951171875,0.105224609375
413557,-1.23095703125,-0.38232421875,-0.453125,-0.13067626953125,0.03717041015625,0.10467529296875
413561,-1.2958984375,-0.35400390625,-0.39697265625,-0.1407470703125,0.03045654296875,0.1043701171875
413565,-1.3251953125,-0.31591796875,-0.3349609375,-0.14990234375,0.02880859375,0.1044921875
413569,-1.3359375,-0.2626953125,-0.26318359375,-0.1573486328125,0.0299072265625,0.10626220703125
413573,-1.318359375,-0.20654296875,-0.2451171875,-0.16265869140625,0.03314208984375,0.1103515625
413577,-1.29443359375,-0.15234375,-0.1943359375,-0.16571044921875,0.03692626953125,0.1171875
413582,-1.25927734375,-0.08544921875,-0.14697265625,-0.16656494140625,0.041259765625,0.127197265625
413586,-1.197265625,-0.05029296875,-0.13623046875,-0.16632080078125,0.04315185546875,0.1358642578125
413590,-1.13427734375,-0.01904296875,-0.08740234375,-0.1650390625,0.04339599609375,0.14495849609375
413596,-1.0107421875,-0.017578125,-0.02734375,-0.1617431640625,0.03973388671875,0.15863037109375
413600,-0.94384765625,-0.0126953125,0.015625,-0.16009521484375,0.03521728515625,0.1658935546875
413604,-0.8740234375,-0.00927734375,0.072265625,-0.15936279296875,0.02923583984375,0.1717529296875
413608,-0.79638671875,0.04833984375,0.13671875,-0.15716552734375,0.02349853515625,0.17498779296875
413613,-0.720703125,0.1240234375,0.197265625,-0.15142822265625,0.01751708984375,0.17431640625
413617,-0.666015625,0.15625,0.25341796875,-0.1441650390625,0.014892578125,0.16937255859375
413621,-0.59326171875,0.20947265625,0.318359375,-0.1351318359375,0.0137939453125,0.1607666015625
413626,-0.52734375,0.2890625,0.419921875,-0.1207275390625,0.01409912109375,0.14581298828125
413630,-0.48779296875,0.36767578125,0.4970703125,-0.106689453125,0.01617431640625,0.1312255859375
